Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
RSVP Alert,Chrome 121.0.0.0,,,2024-02-28 08:55:56,2024-02-28 08:58:46,"2m - 49,713s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 121.0.0.0,,,2024-02-28 08:55:56,2024-02-28 08:56:09,"12,922s",PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,2024-02-28 08:55:57,2024-02-28 08:55:59,"1,828s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 121.0.0.0,,,2024-02-28 08:55:59,2024-02-28 08:56:00,"1,007s",PASSED
waitForPageLoad(3),Chrome 121.0.0.0,,,2024-02-28 08:56:00,2024-02-28 08:56:00,"0,157s",PASSED
maximizeWindow(),Chrome 121.0.0.0,,,2024-02-28 08:56:00,2024-02-28 08:56:00,"0,182s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 121.0.0.0,,,2024-02-28 08:56:00,2024-02-28 08:56:01,"0,859s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 121.0.0.0,,,2024-02-28 08:56:01,2024-02-28 08:56:01,"0,292s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 121.0.0.0,,,2024-02-28 08:56:01,2024-02-28 08:56:02,"0,313s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 121.0.0.0,,,2024-02-28 08:56:02,2024-02-28 08:56:02,"0,660s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 121.0.0.0,,,2024-02-28 08:56:02,2024-02-28 08:56:03,"0,403s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 121.0.0.0,,,2024-02-28 08:56:03,2024-02-28 08:56:03,"0,352s",PASSED
delay(4),Chrome 121.0.0.0,,,2024-02-28 08:56:03,2024-02-28 08:56:07,"4,025s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 121.0.0.0,,,2024-02-28 08:56:07,2024-02-28 08:56:07,"0,279s",PASSED
,,,,,,,
Test Cases/RSVP/Send RSVP (TC-12),Chrome 121.0.0.0,,,2024-02-28 08:56:09,2024-02-28 08:57:42,"1m - 32,750s",PASSED
