Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Scrolling ticker,Chrome 120.0.0.0,,,2024-01-26 17:57:19,2024-01-26 17:58:32,"1m - 12,319s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 120.0.0.0,,,2024-01-26 17:57:19,2024-01-26 17:57:29,"9,429s",PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,2024-01-26 17:57:20,2024-01-26 17:57:21,"1,136s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 120.0.0.0,,,2024-01-26 17:57:21,2024-01-26 17:57:22,"0,853s",PASSED
waitForPageLoad(3),Chrome 120.0.0.0,,,2024-01-26 17:57:22,2024-01-26 17:57:22,"0,089s",PASSED
maximizeWindow(),Chrome 120.0.0.0,,,2024-01-26 17:57:22,2024-01-26 17:57:22,"0,139s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 120.0.0.0,,,2024-01-26 17:57:22,2024-01-26 17:57:23,"0,879s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 120.0.0.0,,,2024-01-26 17:57:23,2024-01-26 17:57:23,"0,273s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.3.0.6"")",Chrome 120.0.0.0,,,2024-01-26 17:57:23,2024-01-26 17:57:23,"0,291s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 120.0.0.0,,,2024-01-26 17:57:23,2024-01-26 17:57:24,"0,611s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 120.0.0.0,,,2024-01-26 17:57:24,2024-01-26 17:57:24,"0,328s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 120.0.0.0,,,2024-01-26 17:57:24,2024-01-26 17:57:25,"0,300s",PASSED
delay(4),Chrome 120.0.0.0,,,2024-01-26 17:57:25,2024-01-26 17:57:29,"4,031s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 120.0.0.0,,,2024-01-26 17:57:29,2024-01-26 17:57:29,"0,274s",PASSED
,,,,,,,
Test Cases/Ticker/Send Ticker (TC-7),Chrome 120.0.0.0,using Compose Alert Drop-down menu,,2024-01-26 17:57:29,2024-01-26 17:57:40,"10,827s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 120.0.0.0,,,2024-01-26 17:57:29,2024-01-26 17:57:29,"0,317s",PASSED
"click(findTestObject(""Dashboard Page/Scrolling tickers""))",Chrome 120.0.0.0,,,2024-01-26 17:57:29,2024-01-26 17:57:30,"0,527s",PASSED
"verifyElementText(findTestObject(""Create Scrolling ticker/Create Scrolling ticker header""), ""Create Scrolling Ticker"")",Chrome 120.0.0.0,,,2024-01-26 17:57:30,2024-01-26 17:57:31,"1,065s",PASSED
waitForPageLoad(1),Chrome 120.0.0.0,,,2024-01-26 17:57:31,2024-01-26 17:57:31,"0,008s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 120.0.0.0,,,2024-01-26 17:57:31,2024-01-26 17:57:31,"0,343s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""))",Chrome 120.0.0.0,,,2024-01-26 17:57:31,2024-01-26 17:57:32,"0,555s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""), ""LAPTOP-E6BU4LL9"")",Chrome 120.0.0.0,,,2024-01-26 17:57:32,2024-01-26 17:57:33,"1,167s",PASSED
"verifyElementText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/All user list-filtered""), ""LAPTOP-E6BU4LL9 "")",Chrome 120.0.0.0,,,2024-01-26 17:57:33,2024-01-26 17:57:34,"1,428s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/filtered user selection""))",Chrome 120.0.0.0,,,2024-01-26 17:57:34,2024-01-26 17:57:35,"0,315s",PASSED
"verifyElementPresent(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Choosen users filtered""), 2)",Chrome 120.0.0.0,,,2024-01-26 17:57:35,2024-01-26 17:57:35,"0,468s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Done button""))",Chrome 120.0.0.0,,,2024-01-26 17:57:35,2024-01-26 17:57:36,"0,326s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-7"")",Chrome 120.0.0.0,,,2024-01-26 17:57:36,2024-01-26 17:57:36,"0,808s",PASSED
"switchToFrame(findTestObject(""Create Pop-up Alert Page/Alert body iframe""), 2)",Chrome 120.0.0.0,,,2024-01-26 17:57:36,2024-01-26 17:57:37,"0,503s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert body""), ""Hello! This is automated ticker from Katalon"")",Chrome 120.0.0.0,,,2024-01-26 17:57:37,2024-01-26 17:57:37,"0,571s",PASSED
switchToDefaultContent(),Chrome 120.0.0.0,,,2024-01-26 17:57:37,2024-01-26 17:57:37,"0,018s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Send button""))",Chrome 120.0.0.0,,,2024-01-26 17:57:37,2024-01-26 17:57:38,"0,537s",PASSED
waitForPageLoad(2),Chrome 120.0.0.0,,,2024-01-26 17:57:38,2024-01-26 17:57:38,"0,010s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-7"")",Chrome 120.0.0.0,,,2024-01-26 17:57:38,2024-01-26 17:57:39,"1,508s",PASSED
