Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Scrolling ticker,Chrome 121.0.0.0,,,2024-02-20 17:06:12,2024-02-20 17:08:56,"2m - 43,705s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 121.0.0.0,,,2024-02-20 17:06:12,2024-02-20 17:06:25,"13,071s",PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,2024-02-20 17:06:13,2024-02-20 17:06:14,"1,678s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 121.0.0.0,,,2024-02-20 17:06:14,2024-02-20 17:06:16,"1,350s",PASSED
waitForPageLoad(3),Chrome 121.0.0.0,,,2024-02-20 17:06:16,2024-02-20 17:06:16,"0,128s",PASSED
maximizeWindow(),Chrome 121.0.0.0,,,2024-02-20 17:06:16,2024-02-20 17:06:16,"0,146s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 121.0.0.0,,,2024-02-20 17:06:16,2024-02-20 17:06:17,"0,981s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 121.0.0.0,,,2024-02-20 17:06:17,2024-02-20 17:06:17,"0,289s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 121.0.0.0,,,2024-02-20 17:06:17,2024-02-20 17:06:18,"0,308s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 121.0.0.0,,,2024-02-20 17:06:18,2024-02-20 17:06:18,"0,652s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 121.0.0.0,,,2024-02-20 17:06:18,2024-02-20 17:06:19,"0,371s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 121.0.0.0,,,2024-02-20 17:06:19,2024-02-20 17:06:19,"0,334s",PASSED
delay(4),Chrome 121.0.0.0,,,2024-02-20 17:06:19,2024-02-20 17:06:23,"4,030s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 121.0.0.0,,,2024-02-20 17:06:23,2024-02-20 17:06:23,"0,279s",PASSED
,,,,,,,
Test Cases/Ticker/Send Ticker (TC-7),Chrome 121.0.0.0,using Compose Alert Drop-down menu,,2024-02-20 17:06:25,2024-02-20 17:07:09,"44,132s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 121.0.0.0,,,2024-02-20 17:06:25,2024-02-20 17:06:26,"0,341s",PASSED
"click(findTestObject(""Dashboard Page/Scrolling tickers""))",Chrome 121.0.0.0,,,2024-02-20 17:06:26,2024-02-20 17:06:26,"0,578s",PASSED
"verifyElementText(findTestObject(""Create Scrolling ticker/Create Scrolling ticker header""), ""Create Scrolling Ticker"")",Chrome 121.0.0.0,,,2024-02-20 17:06:26,2024-02-20 17:06:29,"2,268s",PASSED
waitForPageLoad(1),Chrome 121.0.0.0,,,2024-02-20 17:06:29,2024-02-20 17:06:29,"0,016s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 121.0.0.0,,,2024-02-20 17:06:29,2024-02-20 17:06:29,"0,404s",PASSED
