Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Pop-up Alerts page/Confirm deletion btn""))",Chrome 121.0.0.0,,,2024-02-21 22:59:17,2024-02-21 22:59:18,"1,185s",PASSED
,,,,,,,
Test Cases/Video Alerts/Send Video Alert with AVI (TC-44),Chrome 121.0.0.0,,,2024-02-21 22:59:20,2024-02-21 22:59:48,"27,780s",PASSED
"click(findTestObject(""Pop-up Alerts page/New alert button""))",Chrome 121.0.0.0,,,2024-02-21 22:59:21,2024-02-21 22:59:21,"0,562s",PASSED
"verifyElementText(findTestObject(""Wallpapers/Create Wallpaper Header""), ""Create Video Alert"")",Chrome 121.0.0.0,,,2024-02-21 22:59:21,2024-02-21 22:59:23,"2,262s",PASSED
"click(findTestObject(""Video Alert/Videoalert more btn""))",Chrome 121.0.0.0,,,2024-02-21 22:59:23,2024-02-21 22:59:24,"0,501s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-21 22:59:24,2024-02-21 22:59:33,"9,333s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-44"")",Chrome 121.0.0.0,,,2024-02-21 22:59:33,2024-02-21 22:59:35,"1,230s",PASSED
"verifyElementPresent(findTestObject(""Video Alert/Videoalert upload area""), 2)",Chrome 121.0.0.0,,,2024-02-21 22:59:35,2024-02-21 22:59:35,"0,344s",PASSED
"uploadFileWithDragAndDrop(findTestObject(""Video Alert/Videoalert upload area""), ""C:\Users\Home\git\Katalon\video\earth.avi"")",Chrome 121.0.0.0,,,2024-02-21 22:59:35,2024-02-21 22:59:35,"0,464s",PASSED
delay(5),Chrome 121.0.0.0,,,2024-02-21 22:59:35,2024-02-21 22:59:40,"5,008s",PASSED
"getAttribute(findTestObject(""Video alerts/uploaded video file""), ""src"")",Chrome 121.0.0.0,,,2024-02-21 22:59:40,2024-02-21 22:59:41,"0,392s",PASSED
"click(findTestObject(""Video alerts/Video alert description""))",Chrome 121.0.0.0,,,2024-02-21 22:59:41,2024-02-21 22:59:41,"0,441s",PASSED
"setText(findTestObject(""Video alerts/Video alert description""), ""Hello! This is automated AVI video alert from Katalon"")",Chrome 121.0.0.0,,,2024-02-21 22:59:41,2024-02-21 22:59:43,"2,289s",PASSED
"click(findTestObject(""Wallpapers/Send wallpaper button""))",Chrome 121.0.0.0,,,2024-02-21 22:59:43,2024-02-21 22:59:44,"0,590s",PASSED
waitForPageLoad(2),Chrome 121.0.0.0,,,2024-02-21 22:59:44,2024-02-21 22:59:44,"0,023s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-44"")",Chrome 121.0.0.0,,,2024-02-21 22:59:44,2024-02-21 22:59:46,"1,696s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-44"")",Chrome 121.0.0.0,,,2024-02-21 22:59:46,2024-02-21 22:59:46,"0,381s",PASSED
,,,,,,,
Test Cases/Video Alerts/Send Video Alert with WMV (TC-45),Chrome 121.0.0.0,,,2024-02-21 22:59:48,2024-02-21 23:00:14,"25,770s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 121.0.0.0,,,2024-02-21 22:59:48,2024-02-21 22:59:49,"0,460s",PASSED
"click(findTestObject(""Dashboard Page/Video Alerts""))",Chrome 121.0.0.0,,,2024-02-21 22:59:49,2024-02-21 22:59:50,"0,721s",PASSED
"verifyElementText(findTestObject(""Wallpapers/Create Wallpaper Header""), ""Create Video Alert"")",Chrome 121.0.0.0,,,2024-02-21 22:59:50,2024-02-21 22:59:52,"2,273s",PASSED
"click(findTestObject(""Video Alert/Videoalert more btn""))",Chrome 121.0.0.0,,,2024-02-21 22:59:52,2024-02-21 22:59:52,"0,392s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-21 22:59:52,2024-02-21 23:00:00,"8,187s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-45"")",Chrome 121.0.0.0,,,2024-02-21 23:00:00,2024-02-21 23:00:02,"1,097s",PASSED
"verifyElementPresent(findTestObject(""Video Alert/Videoalert upload area""), 2)",Chrome 121.0.0.0,,,2024-02-21 23:00:02,2024-02-21 23:00:02,"0,320s",PASSED
"uploadFileWithDragAndDrop(findTestObject(""Video Alert/Videoalert upload area""), ""C:\Users\Home\git\Katalon\video\seaside.wmv"")",Chrome 121.0.0.0,,,2024-02-21 23:00:02,2024-02-21 23:00:02,"0,389s",PASSED
delay(5),Chrome 121.0.0.0,,,2024-02-21 23:00:02,2024-02-21 23:00:07,"5,005s",PASSED
"getAttribute(findTestObject(""Video alerts/uploaded video file""), ""src"")",Chrome 121.0.0.0,,,2024-02-21 23:00:07,2024-02-21 23:00:08,"0,313s",PASSED
"click(findTestObject(""Video alerts/Video alert description""))",Chrome 121.0.0.0,,,2024-02-21 23:00:08,2024-02-21 23:00:08,"0,464s",PASSED
"setText(findTestObject(""Video alerts/Video alert description""), ""Hello! This is automated WMV video alert from Katalon"")",Chrome 121.0.0.0,,,2024-02-21 23:00:08,2024-02-21 23:00:10,"1,547s",PASSED
"click(findTestObject(""Wallpapers/Send wallpaper button""))",Chrome 121.0.0.0,,,2024-02-21 23:00:10,2024-02-21 23:00:10,"0,585s",PASSED
waitForPageLoad(2),Chrome 121.0.0.0,,,2024-02-21 23:00:10,2024-02-21 23:00:10,"0,018s",PASSED
