Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Scrolling ticker,Chrome 120.0.0.0,,,2024-02-02 20:54:47,2024-02-02 20:56:13,"1m - 25,857s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 120.0.0.0,,,2024-02-02 20:54:47,2024-02-02 20:54:59,"12,031s",PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,2024-02-02 20:54:48,2024-02-02 20:54:49,"1,467s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 120.0.0.0,,,2024-02-02 20:54:49,2024-02-02 20:54:50,"0,950s",PASSED
waitForPageLoad(3),Chrome 120.0.0.0,,,2024-02-02 20:54:50,2024-02-02 20:54:50,"0,104s",PASSED
maximizeWindow(),Chrome 120.0.0.0,,,2024-02-02 20:54:50,2024-02-02 20:54:50,"0,140s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 120.0.0.0,,,2024-02-02 20:54:50,2024-02-02 20:54:51,"0,816s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 120.0.0.0,,,2024-02-02 20:54:51,2024-02-02 20:54:52,"0,288s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.3.0.6"")",Chrome 120.0.0.0,,,2024-02-02 20:54:52,2024-02-02 20:54:52,"0,294s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 120.0.0.0,,,2024-02-02 20:54:52,2024-02-02 20:54:52,"0,616s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 120.0.0.0,,,2024-02-02 20:54:52,2024-02-02 20:54:53,"0,350s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 120.0.0.0,,,2024-02-02 20:54:53,2024-02-02 20:54:53,"0,313s",PASSED
delay(4),Chrome 120.0.0.0,,,2024-02-02 20:54:53,2024-02-02 20:54:57,"4,028s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 120.0.0.0,,,2024-02-02 20:54:57,2024-02-02 20:54:57,"0,277s",PASSED
,,,,,,,
Test Cases/Ticker/Send Ticker (TC-7),Chrome 120.0.0.0,using Compose Alert Drop-down menu,,2024-02-02 20:55:00,2024-02-02 20:55:13,"13,217s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 120.0.0.0,,,2024-02-02 20:55:00,2024-02-02 20:55:00,"0,312s",PASSED
"click(findTestObject(""Dashboard Page/Scrolling tickers""))",Chrome 120.0.0.0,,,2024-02-02 20:55:00,2024-02-02 20:55:00,"0,535s",PASSED
