Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Scrolling ticker,Chrome 120.0.0.0,,,2024-02-05 15:43:22,2024-02-05 15:44:55,"1m - 33,142s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 120.0.0.0,,,2024-02-05 15:43:22,2024-02-05 15:43:35,"12,583s",PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,2024-02-05 15:43:22,2024-02-05 15:43:24,"1,564s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 120.0.0.0,,,2024-02-05 15:43:24,2024-02-05 15:43:25,"0,902s",PASSED
waitForPageLoad(3),Chrome 120.0.0.0,,,2024-02-05 15:43:25,2024-02-05 15:43:25,"0,115s",PASSED
maximizeWindow(),Chrome 120.0.0.0,,,2024-02-05 15:43:25,2024-02-05 15:43:25,"0,160s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 120.0.0.0,,,2024-02-05 15:43:25,2024-02-05 15:43:26,"1,028s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 120.0.0.0,,,2024-02-05 15:43:26,2024-02-05 15:43:26,"0,283s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.3.0.6"")",Chrome 120.0.0.0,,,2024-02-05 15:43:26,2024-02-05 15:43:27,"0,316s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 120.0.0.0,,,2024-02-05 15:43:27,2024-02-05 15:43:28,"0,725s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 120.0.0.0,,,2024-02-05 15:43:28,2024-02-05 15:43:28,"0,360s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 120.0.0.0,,,2024-02-05 15:43:28,2024-02-05 15:43:28,"0,340s",PASSED
delay(4),Chrome 120.0.0.0,,,2024-02-05 15:43:28,2024-02-05 15:43:32,"4,028s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 120.0.0.0,,,2024-02-05 15:43:32,2024-02-05 15:43:33,"0,301s",PASSED
,,,,,,,
Test Cases/Ticker/Send Ticker (TC-7),Chrome 120.0.0.0,using Compose Alert Drop-down menu,,2024-02-05 15:43:35,2024-02-05 15:43:49,"14,020s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 120.0.0.0,,,2024-02-05 15:43:35,2024-02-05 15:43:35,"0,335s",PASSED
"click(findTestObject(""Dashboard Page/Scrolling tickers""))",Chrome 120.0.0.0,,,2024-02-05 15:43:35,2024-02-05 15:43:36,"0,561s",PASSED
"verifyElementText(findTestObject(""Create Scrolling ticker/Create Scrolling ticker header""), ""Create Scrolling Ticker"")",Chrome 120.0.0.0,,,2024-02-05 15:43:36,2024-02-05 15:43:37,"1,278s",PASSED
waitForPageLoad(1),Chrome 120.0.0.0,,,2024-02-05 15:43:37,2024-02-05 15:43:37,"0,015s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 120.0.0.0,,,2024-02-05 15:43:37,2024-02-05 15:43:37,"0,390s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""))",Chrome 120.0.0.0,,,2024-02-05 15:43:37,2024-02-05 15:43:38,"0,567s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""), ""LAPTOP-E6BU4LL9"")",Chrome 120.0.0.0,,,2024-02-05 15:43:38,2024-02-05 15:43:39,"1,238s",PASSED
"verifyElementText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/All user list-filtered""), ""LAPTOP-E6BU4LL9 "")",Chrome 120.0.0.0,,,2024-02-05 15:43:39,2024-02-05 15:43:41,"1,463s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/filtered user selection""))",Chrome 120.0.0.0,,,2024-02-05 15:43:41,2024-02-05 15:43:41,"0,346s",PASSED
"verifyElementPresent(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Choosen users filtered""), 2)",Chrome 120.0.0.0,,,2024-02-05 15:43:41,2024-02-05 15:43:41,"0,501s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Done button""))",Chrome 120.0.0.0,,,2024-02-05 15:43:41,2024-02-05 15:43:42,"0,341s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-7"")",Chrome 120.0.0.0,,,2024-02-05 15:43:42,2024-02-05 15:43:43,"0,903s",PASSED
"switchToFrame(findTestObject(""Create Pop-up Alert Page/Alert body iframe""), 2)",Chrome 120.0.0.0,,,2024-02-05 15:43:43,2024-02-05 15:43:43,"0,536s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert body""), ""Hello! This is automated ticker from Katalon"")",Chrome 120.0.0.0,,,2024-02-05 15:43:43,2024-02-05 15:43:44,"0,722s",PASSED
switchToDefaultContent(),Chrome 120.0.0.0,,,2024-02-05 15:43:44,2024-02-05 15:43:44,"0,020s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Send button""))",Chrome 120.0.0.0,,,2024-02-05 15:43:44,2024-02-05 15:43:44,"0,481s",PASSED
waitForPageLoad(2),Chrome 120.0.0.0,,,2024-02-05 15:43:44,2024-02-05 15:43:44,"0,014s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-7"")",Chrome 120.0.0.0,,,2024-02-05 15:43:44,2024-02-05 15:43:46,"1,922s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-7"")",Chrome 120.0.0.0,,,2024-02-05 15:43:46,2024-02-05 15:43:47,"0,293s",PASSED
,,,,,,,
Test Cases/Ticker/Draft ticker (TC-8),Chrome 120.0.0.0,,,2024-02-05 15:43:49,2024-02-05 15:44:07,"18,239s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 120.0.0.0,,,2024-02-05 15:43:49,2024-02-05 15:43:49,"0,354s",PASSED
"click(findTestObject(""Dashboard Page/Scrolling tickers""))",Chrome 120.0.0.0,,,2024-02-05 15:43:49,2024-02-05 15:43:50,"0,643s",PASSED
refresh(),Chrome 120.0.0.0,,,2024-02-05 15:43:50,2024-02-05 15:43:50,"0,439s",PASSED
"verifyElementText(findTestObject(""Create Scrolling ticker/Create Scrolling ticker header""), ""Create Scrolling Ticker"")",Chrome 120.0.0.0,,,2024-02-05 15:43:50,2024-02-05 15:43:51,"1,040s",PASSED
waitForPageLoad(1),Chrome 120.0.0.0,,,2024-02-05 15:43:51,2024-02-05 15:43:51,"0,016s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 120.0.0.0,,,2024-02-05 15:43:51,2024-02-05 15:43:53,"1,497s",PASSED
