Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Surveys,Chrome 122.0.0.0,,,04-03-2024 17:21:28,04-03-2024 17:29:19,"7m - 51,032s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 122.0.0.0,,,04-03-2024 17:21:28,04-03-2024 17:21:40,"11,880s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,04-03-2024 17:21:29,04-03-2024 17:21:30,"1,375s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 122.0.0.0,,,04-03-2024 17:21:30,04-03-2024 17:21:31,"0,942s",PASSED
waitForPageLoad(3),Chrome 122.0.0.0,,,04-03-2024 17:21:31,04-03-2024 17:21:31,"0,087s",PASSED
maximizeWindow(),Chrome 122.0.0.0,,,04-03-2024 17:21:31,04-03-2024 17:21:31,"0,159s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 122.0.0.0,,,04-03-2024 17:21:31,04-03-2024 17:21:32,"0,770s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 122.0.0.0,,,04-03-2024 17:21:32,04-03-2024 17:21:32,"0,260s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 122.0.0.0,,,04-03-2024 17:21:32,04-03-2024 17:21:33,"0,291s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 122.0.0.0,,,04-03-2024 17:21:33,04-03-2024 17:21:33,"0,631s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 122.0.0.0,,,04-03-2024 17:21:33,04-03-2024 17:21:34,"0,350s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 122.0.0.0,,,04-03-2024 17:21:34,04-03-2024 17:21:34,"0,297s",PASSED
delay(4),Chrome 122.0.0.0,,,04-03-2024 17:21:34,04-03-2024 17:21:38,"4,029s",PASSED
