Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Surveys,Chrome 121.0.0.0,,,2024-02-07 13:33:27,2024-02-07 13:34:27,"59,484s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 121.0.0.0,,,2024-02-07 13:33:27,2024-02-07 13:33:40,"12,382s",PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,2024-02-07 13:33:28,2024-02-07 13:33:29,"1,488s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 121.0.0.0,,,2024-02-07 13:33:29,2024-02-07 13:33:30,"1,105s",PASSED
waitForPageLoad(3),Chrome 121.0.0.0,,,2024-02-07 13:33:30,2024-02-07 13:33:31,"0,095s",PASSED
maximizeWindow(),Chrome 121.0.0.0,,,2024-02-07 13:33:31,2024-02-07 13:33:31,"0,153s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 121.0.0.0,,,2024-02-07 13:33:31,2024-02-07 13:33:32,"0,935s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 121.0.0.0,,,2024-02-07 13:33:32,2024-02-07 13:33:32,"0,269s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.3.0.6"")",Chrome 121.0.0.0,,,2024-02-07 13:33:32,2024-02-07 13:33:32,"0,300s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 121.0.0.0,,,2024-02-07 13:33:32,2024-02-07 13:33:33,"0,617s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 121.0.0.0,,,2024-02-07 13:33:33,2024-02-07 13:33:33,"0,336s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 121.0.0.0,,,2024-02-07 13:33:33,2024-02-07 13:33:33,"0,334s",PASSED
delay(4),Chrome 121.0.0.0,,,2024-02-07 13:33:33,2024-02-07 13:33:38,"4,034s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 121.0.0.0,,,2024-02-07 13:33:38,2024-02-07 13:33:38,"0,262s",PASSED
,,,,,,,
Test Cases/Surveys/Send Survey with one question and single choice(TC-25),Chrome 121.0.0.0,,,2024-02-07 13:33:40,2024-02-07 13:34:04,"24,233s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 121.0.0.0,,,2024-02-07 13:33:40,2024-02-07 13:33:40,"0,304s",PASSED
"click(findTestObject(""Dashboard Page/Survey-Quizz-Poll""))",Chrome 121.0.0.0,,,2024-02-07 13:33:40,2024-02-07 13:33:41,"0,541s",PASSED
"check(findTestObject(""Survey/Classic survey radio button""))",Chrome 121.0.0.0,,,2024-02-07 13:33:41,2024-02-07 13:33:45,"4,344s",PASSED
"click(findTestObject(""Survey/More btn""))",Chrome 121.0.0.0,,,2024-02-07 13:33:45,2024-02-07 13:33:46,"0,585s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""))",Chrome 121.0.0.0,,,2024-02-07 13:33:46,2024-02-07 13:33:46,"0,552s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""), ""LAPTOP-E6BU4LL9"")",Chrome 121.0.0.0,,,2024-02-07 13:33:46,2024-02-07 13:33:54,"7,925s",PASSED
"verifyElementText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/All user list-filtered""), ""LAPTOP-E6BU4LL9 "")",Chrome 121.0.0.0,,,2024-02-07 13:33:54,2024-02-07 13:33:56,"1,757s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/filtered user selection""))",Chrome 121.0.0.0,,,2024-02-07 13:33:56,2024-02-07 13:33:56,"0,304s",PASSED
"verifyElementPresent(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Choosen users filtered""), 2)",Chrome 121.0.0.0,,,2024-02-07 13:33:56,2024-02-07 13:33:56,"0,003s",NOT_RUN
"click(findTestObject(""Wallpapers/Done""))",Chrome 121.0.0.0,,,2024-02-07 13:33:56,2024-02-07 13:33:57,"0,559s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-25"")",Chrome 121.0.0.0,,,2024-02-07 13:33:57,2024-02-07 13:33:58,"0,848s",PASSED
"setText(findTestObject(""Survey/Q1 input""), ""Are you satisfied with our services?"")",Chrome 121.0.0.0,,,2024-02-07 13:33:58,2024-02-07 13:33:59,"0,918s",PASSED
"setText(findTestObject(""Survey/Q1 Answer 1 input field""), ""Yes"")",Chrome 121.0.0.0,,,2024-02-07 13:33:59,2024-02-07 13:33:59,"0,591s",PASSED
"setText(findTestObject(""Survey/Q1 answer 2 input field""), ""No"")",Chrome 121.0.0.0,,,2024-02-07 13:33:59,2024-02-07 13:34:00,"0,581s",PASSED
