Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
switchToDefaultContent(),Chrome 122.0.0.0,,,29-02-2024 11:07:49,29-02-2024 11:07:49,"0,012s",PASSED
"click(findTestObject(""Survey/Send btn Survey""))",Chrome 122.0.0.0,,,29-02-2024 11:07:49,29-02-2024 11:07:49,"0,328s",PASSED
"click(findTestObject(""Survey/quizz tab""))",Chrome 122.0.0.0,,,29-02-2024 11:07:49,29-02-2024 11:07:51,"2,013s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-28"")",Chrome 122.0.0.0,,,29-02-2024 11:07:51,29-02-2024 11:07:52,"1,534s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-28"")",Chrome 122.0.0.0,,,29-02-2024 11:07:52,29-02-2024 11:07:53,"0,299s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Actions menu check""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,29-02-2024 11:07:53,29-02-2024 11:08:05,"12,507s",PASSED
"sendKeys(findTestObject(""Create Pop-up Alert Page/Alert Title field""), Keys.chord(CONTROL, ""a"", BACK_SPACE))",Chrome 122.0.0.0,,,29-02-2024 11:08:05,29-02-2024 11:08:08,"2,407s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""Duplicate quizz"")",Chrome 122.0.0.0,,,29-02-2024 11:08:08,29-02-2024 11:08:09,"0,930s",PASSED
"click(findTestObject(""Survey/Send btn Survey""))",Chrome 122.0.0.0,,,29-02-2024 11:08:09,29-02-2024 11:08:09,"0,323s",PASSED
"click(findTestObject(""Survey/quizz tab""))",Chrome 122.0.0.0,,,29-02-2024 11:08:09,29-02-2024 11:08:11,"1,912s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-28"")",Chrome 122.0.0.0,,,29-02-2024 11:08:11,29-02-2024 11:08:12,"1,355s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Select all and Delete""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,29-02-2024 11:08:12,29-02-2024 11:08:16,"3,661s",PASSED
"click(findTestObject(""Survey/quizz tab""))",Chrome 122.0.0.0,,,29-02-2024 11:08:16,29-02-2024 11:08:17,"0,950s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""Duplicate quizz"")",Chrome 122.0.0.0,,,29-02-2024 11:08:17,29-02-2024 11:08:17,"0,663s",PASSED
"waitForElementClickable(findTestObject(""Create Pop-up Alert Page/sent alerts checkbox""), 2)",Chrome 122.0.0.0,,,29-02-2024 11:08:17,29-02-2024 11:08:19,"1,298s",PASSED
"check(findTestObject(""Create Pop-up Alert Page/sent alerts checkbox""))",Chrome 122.0.0.0,,,29-02-2024 11:08:19,29-02-2024 11:08:19,"0,392s",PASSED
"verifyElementChecked(findTestObject(""Create Pop-up Alert Page/sent alerts checkbox""), 2)",Chrome 122.0.0.0,,,29-02-2024 11:08:19,29-02-2024 11:08:20,"0,522s",PASSED
"click(findTestObject(""Pop-up Alerts page/delete all""))",Chrome 122.0.0.0,,,29-02-2024 11:08:20,29-02-2024 11:08:20,"0,609s",PASSED
"click(findTestObject(""Pop-up Alerts page/Confirm deletion btn""))",Chrome 122.0.0.0,,,29-02-2024 11:08:20,29-02-2024 11:08:21,"0,593s",PASSED
,,,,,,,
Test Cases/Surveys-Quizz-Poll/Send quizz with 2 questions(single and multiple coice) (TC-29),Chrome 122.0.0.0,,,29-02-2024 11:08:23,29-02-2024 11:09:20,"57,395s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 122.0.0.0,,,29-02-2024 11:08:23,29-02-2024 11:08:23,"0,360s",PASSED
"click(findTestObject(""Dashboard Page/Survey-Quizz-Poll""))",Chrome 122.0.0.0,,,29-02-2024 11:08:23,29-02-2024 11:08:24,"0,685s",PASSED
"check(findTestObject(""Survey/Quizz radio btn""))",Chrome 122.0.0.0,,,29-02-2024 11:08:24,29-02-2024 11:08:27,"2,854s",PASSED
