Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Scrolling ticker,Chrome 120.0.0.0,,,2024-01-29 09:49:03,2024-01-29 09:50:21,"1m - 18,206s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 120.0.0.0,,,2024-01-29 09:49:03,2024-01-29 09:49:17,"14,228s",PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,2024-01-29 09:49:03,2024-01-29 09:49:04,"1,159s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 120.0.0.0,,,2024-01-29 09:49:04,2024-01-29 09:49:08,"3,414s",PASSED
waitForPageLoad(3),Chrome 120.0.0.0,,,2024-01-29 09:49:08,2024-01-29 09:49:08,"0,095s",PASSED
maximizeWindow(),Chrome 120.0.0.0,,,2024-01-29 09:49:08,2024-01-29 09:49:08,"0,132s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 120.0.0.0,,,2024-01-29 09:49:08,2024-01-29 09:49:11,"3,096s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 120.0.0.0,,,2024-01-29 09:49:11,2024-01-29 09:49:11,"0,274s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.3.0.6"")",Chrome 120.0.0.0,,,2024-01-29 09:49:11,2024-01-29 09:49:12,"0,273s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 120.0.0.0,,,2024-01-29 09:49:12,2024-01-29 09:49:12,"0,591s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 120.0.0.0,,,2024-01-29 09:49:12,2024-01-29 09:49:12,"0,325s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 120.0.0.0,,,2024-01-29 09:49:12,2024-01-29 09:49:13,"0,320s",PASSED
delay(4),Chrome 120.0.0.0,,,2024-01-29 09:49:13,2024-01-29 09:49:17,"4,021s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 120.0.0.0,,,2024-01-29 09:49:17,2024-01-29 09:49:17,"0,262s",PASSED
,,,,,,,
Test Cases/Ticker/Send Ticker (TC-7),Chrome 120.0.0.0,using Compose Alert Drop-down menu,,2024-01-29 09:49:17,2024-01-29 09:49:28,"11,100s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 120.0.0.0,,,2024-01-29 09:49:17,2024-01-29 09:49:17,"0,300s",PASSED
"click(findTestObject(""Dashboard Page/Scrolling tickers""))",Chrome 120.0.0.0,,,2024-01-29 09:49:17,2024-01-29 09:49:18,"0,528s",PASSED
"verifyElementText(findTestObject(""Create Scrolling ticker/Create Scrolling ticker header""), ""Create Scrolling Ticker"")",Chrome 120.0.0.0,,,2024-01-29 09:49:18,2024-01-29 09:49:19,"1,288s",PASSED
waitForPageLoad(1),Chrome 120.0.0.0,,,2024-01-29 09:49:19,2024-01-29 09:49:19,"0,010s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 120.0.0.0,,,2024-01-29 09:49:19,2024-01-29 09:49:20,"0,325s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""))",Chrome 120.0.0.0,,,2024-01-29 09:49:20,2024-01-29 09:49:20,"0,527s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""), ""LAPTOP-E6BU4LL9"")",Chrome 120.0.0.0,,,2024-01-29 09:49:20,2024-01-29 09:49:21,"1,158s",PASSED
"verifyElementText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/All user list-filtered""), ""LAPTOP-E6BU4LL9 "")",Chrome 120.0.0.0,,,2024-01-29 09:49:21,2024-01-29 09:49:23,"1,412s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/filtered user selection""))",Chrome 120.0.0.0,,,2024-01-29 09:49:23,2024-01-29 09:49:23,"0,285s",PASSED
"verifyElementPresent(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Choosen users filtered""), 2)",Chrome 120.0.0.0,,,2024-01-29 09:49:23,2024-01-29 09:49:23,"0,491s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Done button""))",Chrome 120.0.0.0,,,2024-01-29 09:49:23,2024-01-29 09:49:24,"0,309s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-7"")",Chrome 120.0.0.0,,,2024-01-29 09:49:24,2024-01-29 09:49:25,"0,814s",PASSED
"switchToFrame(findTestObject(""Create Pop-up Alert Page/Alert body iframe""), 2)",Chrome 120.0.0.0,,,2024-01-29 09:49:25,2024-01-29 09:49:25,"0,491s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert body""), ""Hello! This is automated ticker from Katalon"")",Chrome 120.0.0.0,,,2024-01-29 09:49:25,2024-01-29 09:49:26,"0,584s",PASSED
switchToDefaultContent(),Chrome 120.0.0.0,,,2024-01-29 09:49:26,2024-01-29 09:49:26,"0,013s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Send button""))",Chrome 120.0.0.0,,,2024-01-29 09:49:26,2024-01-29 09:49:26,"0,547s",PASSED
waitForPageLoad(2),Chrome 120.0.0.0,,,2024-01-29 09:49:26,2024-01-29 09:49:26,"0,013s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-7"")",Chrome 120.0.0.0,,,2024-01-29 09:49:26,2024-01-29 09:49:28,"1,673s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-7"")",Chrome 120.0.0.0,,,2024-01-29 09:49:28,2024-01-29 09:49:28,"0,264s",PASSED
,,,,,,,
Test Cases/Ticker/Draft ticker (TC-8),Chrome 120.0.0.0,,,2024-01-29 09:49:28,2024-01-29 09:49:41,"13,186s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 120.0.0.0,,,2024-01-29 09:49:28,2024-01-29 09:49:29,"1,171s",PASSED
"click(findTestObject(""Dashboard Page/Scrolling tickers""))",Chrome 120.0.0.0,,,2024-01-29 09:49:29,2024-01-29 09:49:30,"0,592s",PASSED
refresh(),Chrome 120.0.0.0,,,2024-01-29 09:49:30,2024-01-29 09:49:30,"0,174s",PASSED
"verifyElementText(findTestObject(""Create Scrolling ticker/Create Scrolling ticker header""), ""Create Scrolling Ticker"")",Chrome 120.0.0.0,,,2024-01-29 09:49:30,2024-01-29 09:49:31,"1,205s",PASSED
waitForPageLoad(1),Chrome 120.0.0.0,,,2024-01-29 09:49:31,2024-01-29 09:49:31,"0,009s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 120.0.0.0,,,2024-01-29 09:49:31,2024-01-29 09:49:32,"0,335s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""))",Chrome 120.0.0.0,,,2024-01-29 09:49:32,2024-01-29 09:49:32,"0,519s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""), ""LAPTOP-E6BU4LL9"")",Chrome 120.0.0.0,,,2024-01-29 09:49:32,2024-01-29 09:49:33,"1,159s",PASSED
"verifyElementText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/All user list-filtered""), ""LAPTOP-E6BU4LL9 "")",Chrome 120.0.0.0,,,2024-01-29 09:49:33,2024-01-29 09:49:35,"1,413s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/filtered user selection""))",Chrome 120.0.0.0,,,2024-01-29 09:49:35,2024-01-29 09:49:35,"0,297s",PASSED
"verifyElementPresent(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Choosen users filtered""), 2)",Chrome 120.0.0.0,,,2024-01-29 09:49:35,2024-01-29 09:49:36,"0,465s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Done button""))",Chrome 120.0.0.0,,,2024-01-29 09:49:36,2024-01-29 09:49:36,"0,302s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-8"")",Chrome 120.0.0.0,,,2024-01-29 09:49:36,2024-01-29 09:49:37,"0,802s",PASSED
"switchToFrame(findTestObject(""Create Pop-up Alert Page/Alert body iframe""), 2)",Chrome 120.0.0.0,,,2024-01-29 09:49:37,2024-01-29 09:49:37,"0,505s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert body""), ""Hello! This is automated DRAFT ticker from Katalon"")",Chrome 120.0.0.0,,,2024-01-29 09:49:37,2024-01-29 09:49:38,"0,652s",PASSED
switchToDefaultContent(),Chrome 120.0.0.0,,,2024-01-29 09:49:38,2024-01-29 09:49:38,"0,008s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Save Button""))",Chrome 120.0.0.0,,,2024-01-29 09:49:38,2024-01-29 09:49:38,"0,534s",PASSED
waitForPageLoad(2),Chrome 120.0.0.0,,,2024-01-29 09:49:38,2024-01-29 09:49:38,"0,008s",PASSED
"click(findTestObject(""Pop-up Alerts page/Draft tab""))",Chrome 120.0.0.0,,,2024-01-29 09:49:38,2024-01-29 09:49:40,"1,709s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-8"")",Chrome 120.0.0.0,,,2024-01-29 09:49:40,2024-01-29 09:49:41,"0,994s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-8"")",Chrome 120.0.0.0,,,2024-01-29 09:49:41,2024-01-29 09:49:41,"0,273s",PASSED
,,,,,,,
Test Cases/Ticker/Ticker template creation (TC-9),Chrome 120.0.0.0,,,2024-01-29 09:49:41,2024-01-29 09:49:52,"10,515s",PASSED
"click(findTestObject(""Dashboard Page/Left-hand menu_Scrolling Tickers""))",Chrome 120.0.0.0,,,2024-01-29 09:49:41,2024-01-29 09:49:42,"0,861s",PASSED
"click(findTestObject(""Pop-up Alerts page/Templates tab""))",Chrome 120.0.0.0,,,2024-01-29 09:49:42,2024-01-29 09:49:43,"0,299s",PASSED
"click(findTestObject(""Pop-up Alerts page/New Template button""))",Chrome 120.0.0.0,,,2024-01-29 09:49:43,2024-01-29 09:49:44,"1,095s",PASSED
"setText(findTestObject(""Create Template/Template title""), ""TC-9"")",Chrome 120.0.0.0,,,2024-01-29 09:49:44,2024-01-29 09:49:45,"1,284s",PASSED
"switchToFrame(findTestObject(""Create Pop-up Alert Page/Alert body iframe""), 2)",Chrome 120.0.0.0,,,2024-01-29 09:49:45,2024-01-29 09:49:45,"0,505s",PASSED
"TemplateBody = """"The News Tickers is a handy and easy tool for creating a creeping line(running text, ticker). This is perfect for news broadcasts, updates, and more projects that refer to current events. Use for any formats and themes of video: news, sports, advertising, video blog, and others. Special made for COVID-19 situation in the world. Color controls available. A video tutorial is also included in the download.""""",Chrome 120.0.0.0,,,2024-01-29 09:49:45,2024-01-29 09:49:45,"0,001s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert body""), TemplateBody)",Chrome 120.0.0.0,,,2024-01-29 09:49:45,2024-01-29 09:49:47,"1,514s",PASSED
switchToDefaultContent(),Chrome 120.0.0.0,,,2024-01-29 09:49:47,2024-01-29 09:49:47,"0,012s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Save Button""))",Chrome 120.0.0.0,,,2024-01-29 09:49:47,2024-01-29 09:49:48,"0,520s",PASSED
"click(findTestObject(""Pop-up Alerts page/Templates tab""))",Chrome 120.0.0.0,,,2024-01-29 09:49:48,2024-01-29 09:49:49,"1,156s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-9"")",Chrome 120.0.0.0,,,2024-01-29 09:49:49,2024-01-29 09:49:50,"0,932s",PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-29 09:49:50,2024-01-29 09:49:52,"2,009s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered Template""), ""TC-9"")",Chrome 120.0.0.0,,,2024-01-29 09:49:52,2024-01-29 09:49:52,"0,270s",PASSED
,,,,,,,
Test Cases/Ticker/Send ticker with template (TC-10),Chrome 120.0.0.0,,,2024-01-29 09:49:52,2024-01-29 09:50:04,"11,734s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 120.0.0.0,,,2024-01-29 09:49:52,2024-01-29 09:49:52,"0,293s",PASSED
"click(findTestObject(""Dashboard Page/Scrolling tickers""))",Chrome 120.0.0.0,,,2024-01-29 09:49:52,2024-01-29 09:49:53,"0,568s",PASSED
refresh(),Chrome 120.0.0.0,,,2024-01-29 09:49:53,2024-01-29 09:49:53,"0,155s",PASSED
"verifyElementText(findTestObject(""Create Scrolling ticker/Create Scrolling ticker header""), ""Create Scrolling Ticker"")",Chrome 120.0.0.0,,,2024-01-29 09:49:53,2024-01-29 09:49:54,"1,109s",PASSED
waitForPageLoad(1),Chrome 120.0.0.0,,,2024-01-29 09:49:54,2024-01-29 09:49:54,"0,008s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 120.0.0.0,,,2024-01-29 09:49:54,2024-01-29 09:49:54,"0,330s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""))",Chrome 120.0.0.0,,,2024-01-29 09:49:54,2024-01-29 09:49:55,"0,532s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""), ""LAPTOP-E6BU4LL9"")",Chrome 120.0.0.0,,,2024-01-29 09:49:55,2024-01-29 09:49:56,"1,138s",PASSED
"verifyElementText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/All user list-filtered""), ""LAPTOP-E6BU4LL9 "")",Chrome 120.0.0.0,,,2024-01-29 09:49:56,2024-01-29 09:49:57,"1,413s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/filtered user selection""))",Chrome 120.0.0.0,,,2024-01-29 09:49:57,2024-01-29 09:49:58,"0,299s",PASSED
"verifyElementPresent(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Choosen users filtered""), 2)",Chrome 120.0.0.0,,,2024-01-29 09:49:58,2024-01-29 09:49:58,"0,490s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Done button""))",Chrome 120.0.0.0,,,2024-01-29 09:49:58,2024-01-29 09:49:59,"0,282s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Template selection button""))",Chrome 120.0.0.0,,,2024-01-29 09:49:59,2024-01-29 09:49:59,"0,518s",PASSED
"click(findTestObject(""Create Scrolling ticker/Ticker Template with given name""))",Chrome 120.0.0.0,,,2024-01-29 09:49:59,2024-01-29 09:50:00,"0,564s",PASSED
"sendKeys(findTestObject(""Create Pop-up Alert Page/Alert Title field""), Keys.chord(CONTROL, ""a"", BACK_SPACE))",Chrome 120.0.0.0,,,2024-01-29 09:50:00,2024-01-29 09:50:00,"0,762s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-10"")",Chrome 120.0.0.0,,,2024-01-29 09:50:00,2024-01-29 09:50:01,"0,809s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Send button""))",Chrome 120.0.0.0,,,2024-01-29 09:50:01,2024-01-29 09:50:02,"0,525s",PASSED
waitForPageLoad(2),Chrome 120.0.0.0,,,2024-01-29 09:50:02,2024-01-29 09:50:02,"0,009s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-10"")",Chrome 120.0.0.0,,,2024-01-29 09:50:02,2024-01-29 09:50:03,"1,613s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-10"")",Chrome 120.0.0.0,,,2024-01-29 09:50:03,2024-01-29 09:50:04,"0,269s",PASSED
,,,,,,,
Test Cases/Ticker/Ticker Preview (TC-11),Chrome 120.0.0.0,checking ticker preview with choosen settings,,2024-01-29 09:50:04,2024-01-29 09:50:21,"17,255s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 120.0.0.0,,,2024-01-29 09:50:04,2024-01-29 09:50:05,"0,962s",PASSED
"click(findTestObject(""Dashboard Page/Scrolling tickers""))",Chrome 120.0.0.0,,,2024-01-29 09:50:05,2024-01-29 09:50:05,"0,591s",PASSED
refresh(),Chrome 120.0.0.0,,,2024-01-29 09:50:05,2024-01-29 09:50:05,"0,158s",PASSED
"verifyElementText(findTestObject(""Create Scrolling ticker/Create Scrolling ticker header""), ""Create Scrolling Ticker"")",Chrome 120.0.0.0,,,2024-01-29 09:50:05,2024-01-29 09:50:07,"1,203s",PASSED
waitForPageLoad(1),Chrome 120.0.0.0,,,2024-01-29 09:50:07,2024-01-29 09:50:07,"0,012s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 120.0.0.0,,,2024-01-29 09:50:07,2024-01-29 09:50:07,"0,337s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""))",Chrome 120.0.0.0,,,2024-01-29 09:50:07,2024-01-29 09:50:07,"0,507s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""), ""LAPTOP-E6BU4LL9"")",Chrome 120.0.0.0,,,2024-01-29 09:50:07,2024-01-29 09:50:09,"1,310s",PASSED
