Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Scrolling ticker,Chrome 120.0.0.0,,,2024-01-26 17:42:54,2024-01-26 17:44:13,"1m - 18,655s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 120.0.0.0,,,2024-01-26 17:42:54,2024-01-26 17:43:04,"9,456s",PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,2024-01-26 17:42:54,2024-01-26 17:42:56,"1,213s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 120.0.0.0,,,2024-01-26 17:42:56,2024-01-26 17:42:57,"0,837s",PASSED
waitForPageLoad(3),Chrome 120.0.0.0,,,2024-01-26 17:42:57,2024-01-26 17:42:57,"0,112s",PASSED
maximizeWindow(),Chrome 120.0.0.0,,,2024-01-26 17:42:57,2024-01-26 17:42:57,"0,139s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 120.0.0.0,,,2024-01-26 17:42:57,2024-01-26 17:42:58,"0,820s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 120.0.0.0,,,2024-01-26 17:42:58,2024-01-26 17:42:58,"0,298s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.3.0.6"")",Chrome 120.0.0.0,,,2024-01-26 17:42:58,2024-01-26 17:42:58,"0,293s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 120.0.0.0,,,2024-01-26 17:42:58,2024-01-26 17:42:59,"0,594s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 120.0.0.0,,,2024-01-26 17:42:59,2024-01-26 17:42:59,"0,321s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 120.0.0.0,,,2024-01-26 17:42:59,2024-01-26 17:42:59,"0,306s",PASSED
delay(4),Chrome 120.0.0.0,,,2024-01-26 17:42:59,2024-01-26 17:43:03,"4,022s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 120.0.0.0,,,2024-01-26 17:43:03,2024-01-26 17:43:04,"0,267s",PASSED
,,,,,,,
Test Cases/Ticker/Send Ticker (TC-7),Chrome 120.0.0.0,using Compose Alert Drop-down menu,,2024-01-26 17:43:04,2024-01-26 17:43:15,"11,742s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 120.0.0.0,,,2024-01-26 17:43:04,2024-01-26 17:43:04,"0,305s",PASSED
"click(findTestObject(""Dashboard Page/Scrolling tickers""))",Chrome 120.0.0.0,,,2024-01-26 17:43:04,2024-01-26 17:43:05,"0,535s",PASSED
"verifyElementText(findTestObject(""Create Scrolling ticker/Create Scrolling ticker header""), ""Create Scrolling Ticker"")",Chrome 120.0.0.0,,,2024-01-26 17:43:05,2024-01-26 17:43:07,"1,959s",PASSED
waitForPageLoad(1),Chrome 120.0.0.0,,,2024-01-26 17:43:07,2024-01-26 17:43:07,"0,013s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 120.0.0.0,,,2024-01-26 17:43:07,2024-01-26 17:43:07,"0,364s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""))",Chrome 120.0.0.0,,,2024-01-26 17:43:07,2024-01-26 17:43:07,"0,544s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""), ""LAPTOP-E6BU4LL9"")",Chrome 120.0.0.0,,,2024-01-26 17:43:07,2024-01-26 17:43:09,"1,184s",PASSED
"verifyElementText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/All user list-filtered""), ""LAPTOP-E6BU4LL9 "")",Chrome 120.0.0.0,,,2024-01-26 17:43:09,2024-01-26 17:43:10,"1,383s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/filtered user selection""))",Chrome 120.0.0.0,,,2024-01-26 17:43:10,2024-01-26 17:43:10,"0,320s",PASSED
"verifyElementPresent(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Choosen users filtered""), 2)",Chrome 120.0.0.0,,,2024-01-26 17:43:10,2024-01-26 17:43:11,"0,488s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Done button""))",Chrome 120.0.0.0,,,2024-01-26 17:43:11,2024-01-26 17:43:11,"0,314s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-7"")",Chrome 120.0.0.0,,,2024-01-26 17:43:11,2024-01-26 17:43:12,"0,815s",PASSED
