Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Scrolling ticker,Chrome 121.0.0.0,,,2024-02-28 08:53:06,2024-02-28 08:55:48,"2m - 41,695s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 121.0.0.0,,,2024-02-28 08:53:06,2024-02-28 08:53:19,"12,751s",PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,2024-02-28 08:53:07,2024-02-28 08:53:08,"1,799s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 121.0.0.0,,,2024-02-28 08:53:08,2024-02-28 08:53:09,"1,091s",PASSED
waitForPageLoad(3),Chrome 121.0.0.0,,,2024-02-28 08:53:09,2024-02-28 08:53:10,"0,133s",PASSED
maximizeWindow(),Chrome 121.0.0.0,,,2024-02-28 08:53:10,2024-02-28 08:53:10,"0,165s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 121.0.0.0,,,2024-02-28 08:53:10,2024-02-28 08:53:11,"0,779s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 121.0.0.0,,,2024-02-28 08:53:11,2024-02-28 08:53:11,"0,289s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 121.0.0.0,,,2024-02-28 08:53:11,2024-02-28 08:53:11,"0,315s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 121.0.0.0,,,2024-02-28 08:53:11,2024-02-28 08:53:12,"0,612s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 121.0.0.0,,,2024-02-28 08:53:12,2024-02-28 08:53:12,"0,351s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 121.0.0.0,,,2024-02-28 08:53:12,2024-02-28 08:53:12,"0,330s",PASSED
delay(4),Chrome 121.0.0.0,,,2024-02-28 08:53:12,2024-02-28 08:53:16,"4,021s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 121.0.0.0,,,2024-02-28 08:53:16,2024-02-28 08:53:17,"0,288s",PASSED
,,,,,,,
Test Cases/Ticker/Send Ticker (TC-7),Chrome 121.0.0.0,using Compose Alert Drop-down menu,,2024-02-28 08:53:19,2024-02-28 08:54:03,"44,451s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 121.0.0.0,,,2024-02-28 08:53:19,2024-02-28 08:53:19,"0,361s",PASSED
