Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
RSVP Alert,Chrome 122.0.0.0,,,04-03-2024 17:32:10,04-03-2024 17:34:51,"2m - 41,561s",FAILED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 122.0.0.0,,,04-03-2024 17:32:10,04-03-2024 17:32:22,"11,628s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,04-03-2024 17:32:10,04-03-2024 17:32:12,"1,300s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 122.0.0.0,,,04-03-2024 17:32:12,04-03-2024 17:32:12,"0,806s",PASSED
waitForPageLoad(3),Chrome 122.0.0.0,,,04-03-2024 17:32:12,04-03-2024 17:32:13,"0,093s",PASSED
maximizeWindow(),Chrome 122.0.0.0,,,04-03-2024 17:32:13,04-03-2024 17:32:13,"0,141s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 122.0.0.0,,,04-03-2024 17:32:13,04-03-2024 17:32:13,"0,774s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 122.0.0.0,,,04-03-2024 17:32:13,04-03-2024 17:32:14,"0,278s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 122.0.0.0,,,04-03-2024 17:32:14,04-03-2024 17:32:14,"0,293s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 122.0.0.0,,,04-03-2024 17:32:14,04-03-2024 17:32:15,"0,618s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 122.0.0.0,,,04-03-2024 17:32:15,04-03-2024 17:32:15,"0,339s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 122.0.0.0,,,04-03-2024 17:32:15,04-03-2024 17:32:15,"0,325s",PASSED
delay(4),Chrome 122.0.0.0,,,04-03-2024 17:32:15,04-03-2024 17:32:19,"4,018s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 122.0.0.0,,,04-03-2024 17:32:19,04-03-2024 17:32:20,"0,265s",PASSED
,,,,,,,
Test Cases/RSVP/Send RSVP (TC-12),Chrome 122.0.0.0,,,04-03-2024 17:32:22,04-03-2024 17:33:48,"1m - 25,839s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 122.0.0.0,,,04-03-2024 17:32:22,04-03-2024 17:32:22,"0,310s",PASSED
"click(findTestObject(""Dashboard Page/RSVP""))",Chrome 122.0.0.0,,,04-03-2024 17:32:22,04-03-2024 17:32:23,"0,470s",PASSED
"verifyElementText(findTestObject(""Create RSVP/Create RSVP Alert Header""), ""Create RSVP Alert"")",Chrome 122.0.0.0,,,04-03-2024 17:32:23,04-03-2024 17:32:25,"2,795s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 122.0.0.0,,,04-03-2024 17:32:25,04-03-2024 17:32:26,"0,356s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,04-03-2024 17:32:26,04-03-2024 17:32:33,"7,578s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-12"")",Chrome 122.0.0.0,,,04-03-2024 17:32:33,04-03-2024 17:32:34,"0,913s",PASSED
"switchToFrame(findTestObject(""Create Pop-up Alert Page/Alert body iframe""), 2)",Chrome 122.0.0.0,,,04-03-2024 17:32:34,04-03-2024 17:32:35,"0,291s",PASSED
"setMaskedText(findTestObject(""Create Pop-up Alert Page/Alert body""),***************************************************)",Chrome 122.0.0.0,,,04-03-2024 17:32:35,04-03-2024 17:32:35,"0,875s",PASSED
switchToDefaultContent(),Chrome 122.0.0.0,,,04-03-2024 17:32:35,04-03-2024 17:32:35,"0,020s",PASSED
"setText(findTestObject(""Create RSVP/Question 1 title input""), ""What drink do You prefer?"")",Chrome 122.0.0.0,,,04-03-2024 17:32:35,04-03-2024 17:32:37,"1,180s",PASSED
"setText(findTestObject(""Create RSVP/Answer 1 input""), ""Tea"")",Chrome 122.0.0.0,,,04-03-2024 17:32:37,04-03-2024 17:32:37,"0,632s",PASSED
"setText(findTestObject(""Create RSVP/Answer 2 input""), ""Coffee"")",Chrome 122.0.0.0,,,04-03-2024 17:32:37,04-03-2024 17:32:38,"0,661s",PASSED
"check(findTestObject(""Create RSVP/Question 2 switch""))",Chrome 122.0.0.0,,,04-03-2024 17:32:38,04-03-2024 17:32:38,"0,340s",PASSED
"verifyElementChecked(findTestObject(""Create RSVP/Question 2 switch""), 1)",Chrome 122.0.0.0,,,04-03-2024 17:32:38,04-03-2024 17:32:39,"0,498s",PASSED
"setText(findTestObject(""Create RSVP/Question 2 title input""), ""Why?"")",Chrome 122.0.0.0,,,04-03-2024 17:32:39,04-03-2024 17:32:40,"0,868s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Send button""))",Chrome 122.0.0.0,,,04-03-2024 17:32:40,04-03-2024 17:32:40,"0,302s",PASSED
waitForPageLoad(2),Chrome 122.0.0.0,,,04-03-2024 17:32:40,04-03-2024 17:32:40,"0,013s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-12"")",Chrome 122.0.0.0,,,04-03-2024 17:32:40,04-03-2024 17:32:42,"1,649s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-12"")",Chrome 122.0.0.0,,,04-03-2024 17:32:42,04-03-2024 17:32:42,"0,282s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Actions menu check RSVP""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,04-03-2024 17:32:42,04-03-2024 17:33:26,"44,636s",PASSED
"sendKeys(findTestObject(""Create Pop-up Alert Page/Alert Title field""), Keys.chord(CONTROL, ""a"", BACK_SPACE))",Chrome 122.0.0.0,,,04-03-2024 17:33:26,04-03-2024 17:33:29,"2,254s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""Duplicate RSVP alert"")",Chrome 122.0.0.0,,,04-03-2024 17:33:29,04-03-2024 17:33:30,"0,888s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Send button""))",Chrome 122.0.0.0,,,04-03-2024 17:33:30,04-03-2024 17:33:30,"0,323s",PASSED
waitForPageLoad(5),Chrome 122.0.0.0,,,04-03-2024 17:33:30,04-03-2024 17:33:30,"0,019s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-12"")",Chrome 122.0.0.0,,,04-03-2024 17:33:30,04-03-2024 17:33:32,"1,567s",PASSED
waitForPageLoad(5),Chrome 122.0.0.0,,,04-03-2024 17:33:32,04-03-2024 17:33:32,"0,011s",PASSED
"waitForElementClickable(findTestObject(""Survey/3dots Actions""), 2)",Chrome 122.0.0.0,,,04-03-2024 17:33:32,04-03-2024 17:33:32,"0,291s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Resend to all""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,04-03-2024 17:33:32,04-03-2024 17:33:34,"2,578s",PASSED
"sendKeys(findTestObject(""Pop-up Alerts page/Search by title field""), Keys.chord(CONTROL, ""a"", BACK_SPACE))",Chrome 122.0.0.0,,,04-03-2024 17:33:34,04-03-2024 17:33:35,"1,018s",PASSED
