Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
RSVP Alert,Chrome 122.0.0.0,,,05-03-2024 16:58:12,05-03-2024 17:00:40,"2m - 28,048s",FAILED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 122.0.0.0,,,05-03-2024 16:58:12,05-03-2024 16:58:24,"12,004s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,05-03-2024 16:58:12,05-03-2024 16:58:14,"1,512s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 122.0.0.0,,,05-03-2024 16:58:14,05-03-2024 16:58:15,"0,843s",PASSED
waitForPageLoad(3),Chrome 122.0.0.0,,,05-03-2024 16:58:15,05-03-2024 16:58:15,"0,126s",PASSED
maximizeWindow(),Chrome 122.0.0.0,,,05-03-2024 16:58:15,05-03-2024 16:58:15,"0,143s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 122.0.0.0,,,05-03-2024 16:58:15,05-03-2024 16:58:16,"0,753s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 122.0.0.0,,,05-03-2024 16:58:16,05-03-2024 16:58:16,"0,289s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.2 (stage/11)"")",Chrome 122.0.0.0,,,05-03-2024 16:58:16,05-03-2024 16:58:16,"0,299s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 122.0.0.0,,,05-03-2024 16:58:16,05-03-2024 16:58:17,"0,614s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 122.0.0.0,,,05-03-2024 16:58:17,05-03-2024 16:58:17,"0,350s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 122.0.0.0,,,05-03-2024 16:58:17,05-03-2024 16:58:17,"0,334s",PASSED
delay(4),Chrome 122.0.0.0,,,05-03-2024 16:58:17,05-03-2024 16:58:21,"4,026s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 122.0.0.0,,,05-03-2024 16:58:21,05-03-2024 16:58:22,"0,279s",PASSED
,,,,,,,
Test Cases/RSVP/Send RSVP (TC-12),Chrome 122.0.0.0,,,05-03-2024 16:58:24,05-03-2024 16:59:56,"1m - 31,875s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 122.0.0.0,,,05-03-2024 16:58:24,05-03-2024 16:58:24,"0,363s",PASSED
"click(findTestObject(""Dashboard Page/RSVP""))",Chrome 122.0.0.0,,,05-03-2024 16:58:24,05-03-2024 16:58:25,"0,585s",PASSED
"verifyElementText(findTestObject(""Create RSVP/Create RSVP Alert Header""), ""Create RSVP Alert"")",Chrome 122.0.0.0,,,05-03-2024 16:58:25,05-03-2024 16:58:28,"3,359s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 122.0.0.0,,,05-03-2024 16:58:28,05-03-2024 16:58:29,"0,365s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,05-03-2024 16:58:29,05-03-2024 16:58:37,"7,889s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-12"")",Chrome 122.0.0.0,,,05-03-2024 16:58:37,05-03-2024 16:58:38,"1,016s",PASSED
"switchToFrame(findTestObject(""Create Pop-up Alert Page/Alert body iframe""), 2)",Chrome 122.0.0.0,,,05-03-2024 16:58:38,05-03-2024 16:58:38,"0,327s",PASSED
"setMaskedText(findTestObject(""Create Pop-up Alert Page/Alert body""),***************************************************)",Chrome 122.0.0.0,,,05-03-2024 16:58:38,05-03-2024 16:58:39,"1,289s",PASSED
switchToDefaultContent(),Chrome 122.0.0.0,,,05-03-2024 16:58:39,05-03-2024 16:58:39,"0,018s",PASSED
"setText(findTestObject(""Create RSVP/Question 1 title input""), ""What drink do You prefer?"")",Chrome 122.0.0.0,,,05-03-2024 16:58:39,05-03-2024 16:58:41,"1,371s",PASSED
"setText(findTestObject(""Create RSVP/Answer 1 input""), ""Tea"")",Chrome 122.0.0.0,,,05-03-2024 16:58:41,05-03-2024 16:58:41,"0,699s",PASSED
"setText(findTestObject(""Create RSVP/Answer 2 input""), ""Coffee"")",Chrome 122.0.0.0,,,05-03-2024 16:58:41,05-03-2024 16:58:42,"0,810s",PASSED
"check(findTestObject(""Create RSVP/Question 2 switch""))",Chrome 122.0.0.0,,,05-03-2024 16:58:42,05-03-2024 16:58:42,"0,385s",PASSED
"verifyElementChecked(findTestObject(""Create RSVP/Question 2 switch""), 1)",Chrome 122.0.0.0,,,05-03-2024 16:58:42,05-03-2024 16:58:43,"0,504s",PASSED
"setText(findTestObject(""Create RSVP/Question 2 title input""), ""Why?"")",Chrome 122.0.0.0,,,05-03-2024 16:58:43,05-03-2024 16:58:44,"0,919s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Send button""))",Chrome 122.0.0.0,,,05-03-2024 16:58:44,05-03-2024 16:58:44,"0,332s",PASSED
waitForPageLoad(2),Chrome 122.0.0.0,,,05-03-2024 16:58:44,05-03-2024 16:58:44,"0,015s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-12"")",Chrome 122.0.0.0,,,05-03-2024 16:58:44,05-03-2024 16:58:46,"2,225s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-12"")",Chrome 122.0.0.0,,,05-03-2024 16:58:46,05-03-2024 16:58:47,"0,307s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Actions menu check RSVP""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,05-03-2024 16:58:47,05-03-2024 16:59:32,"45,095s",PASSED
"sendKeys(findTestObject(""Create Pop-up Alert Page/Alert Title field""), Keys.chord(CONTROL, ""a"", BACK_SPACE))",Chrome 122.0.0.0,,,05-03-2024 16:59:32,05-03-2024 16:59:34,"2,645s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""Duplicate RSVP alert"")",Chrome 122.0.0.0,,,05-03-2024 16:59:34,05-03-2024 16:59:36,"1,157s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Send button""))",Chrome 122.0.0.0,,,05-03-2024 16:59:36,05-03-2024 16:59:36,"0,373s",PASSED
waitForPageLoad(5),Chrome 122.0.0.0,,,05-03-2024 16:59:36,05-03-2024 16:59:36,"0,017s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-12"")",Chrome 122.0.0.0,,,05-03-2024 16:59:36,05-03-2024 16:59:38,"1,912s",PASSED
waitForPageLoad(5),Chrome 122.0.0.0,,,05-03-2024 16:59:38,05-03-2024 16:59:38,"0,019s",PASSED
"waitForElementClickable(findTestObject(""Survey/3dots Actions""), 2)",Chrome 122.0.0.0,,,05-03-2024 16:59:38,05-03-2024 16:59:38,"0,322s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Resend to all""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,05-03-2024 16:59:38,05-03-2024 16:59:41,"2,856s",PASSED
