Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-22"")",Chrome 122.0.0.0,,,04-03-2024 17:52:35,04-03-2024 17:52:37,"1,417s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-22"")",Chrome 122.0.0.0,,,04-03-2024 17:52:37,04-03-2024 17:52:37,"0,280s",PASSED
,,,,,,,
Test Cases/Lockscreens/Send Lockscreen with image from the server (TC-24),Chrome 122.0.0.0,,,04-03-2024 17:52:39,04-03-2024 17:53:02,"23,099s",PASSED
"callTestCase(findTestCase(""Login Test Cases/Login with Valid Credentials""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,04-03-2024 17:52:39,04-03-2024 17:52:47,"8,527s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 122.0.0.0,,,04-03-2024 17:52:47,04-03-2024 17:52:48,"0,296s",PASSED
"click(findTestObject(""Dashboard Page/Lockscreens""))",Chrome 122.0.0.0,,,04-03-2024 17:52:48,04-03-2024 17:52:48,"0,539s",PASSED
"verifyElementText(findTestObject(""Lockscreen/Create Lockscreen header""), ""Create Lockscreen"")",Chrome 122.0.0.0,,,04-03-2024 17:52:48,04-03-2024 17:52:49,"0,522s",PASSED
"click(findTestObject(""Wallpapers/more""))",Chrome 122.0.0.0,,,04-03-2024 17:52:49,04-03-2024 17:52:49,"0,560s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""))",Chrome 122.0.0.0,,,04-03-2024 17:52:49,04-03-2024 17:52:50,"0,428s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""), ""LAPTOP-E6BU4LL9"")",Chrome 122.0.0.0,,,04-03-2024 17:52:50,04-03-2024 17:52:51,"1,300s",PASSED
"verifyElementText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/All user list-filtered""), ""LAPTOP-E6BU4LL9 "")",Chrome 122.0.0.0,,,04-03-2024 17:52:51,04-03-2024 17:52:53,"1,554s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/filtered user selection""))",Chrome 122.0.0.0,,,04-03-2024 17:52:53,04-03-2024 17:52:53,"0,296s",PASSED
"click(findTestObject(""Wallpapers/Done""))",Chrome 122.0.0.0,,,04-03-2024 17:52:53,04-03-2024 17:52:53,"0,526s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-24"")",Chrome 122.0.0.0,,,04-03-2024 17:52:53,04-03-2024 17:52:54,"0,797s",PASSED
"verifyElementPresent(findTestObject(""Wallpapers/Upload wallpaper area""), 2)",Chrome 122.0.0.0,,,04-03-2024 17:52:54,04-03-2024 17:52:55,"0,259s",PASSED
"click(findTestObject(""Wallpapers/Select image from server button""))",Chrome 122.0.0.0,,,04-03-2024 17:52:55,04-03-2024 17:52:55,"0,301s",PASSED
"click(findTestObject(""Wallpapers/first image on a server""))",Chrome 122.0.0.0,,,04-03-2024 17:52:55,04-03-2024 17:52:56,"1,095s",PASSED
"verifyElementPresent(findTestObject(""Wallpapers/uploaded wallpaper file""), 1)",Chrome 122.0.0.0,,,04-03-2024 17:52:56,04-03-2024 17:52:56,"0,482s",PASSED
"click(findTestObject(""Wallpapers/Send wallpaper button""))",Chrome 122.0.0.0,,,04-03-2024 17:52:56,04-03-2024 17:52:57,"0,320s",PASSED
waitForPageLoad(2),Chrome 122.0.0.0,,,04-03-2024 17:52:57,04-03-2024 17:52:57,"0,012s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-24"")",Chrome 122.0.0.0,,,04-03-2024 17:52:57,04-03-2024 17:53:00,"2,942s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-24"")",Chrome 122.0.0.0,,,04-03-2024 17:53:00,04-03-2024 17:53:00,"0,278s",PASSED
,,,,,,,
Test Cases/Lockscreens/Draft Lockscreen (TC-23),Chrome 122.0.0.0,,,04-03-2024 17:53:02,04-03-2024 17:53:34,"32,507s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 122.0.0.0,,,04-03-2024 17:53:02,04-03-2024 17:53:02,"0,309s",PASSED
"click(findTestObject(""Dashboard Page/Lockscreens""))",Chrome 122.0.0.0,,,04-03-2024 17:53:02,04-03-2024 17:53:03,"0,567s",PASSED
"verifyElementText(findTestObject(""Lockscreen/Create Lockscreen header""), ""Create Lockscreen"")",Chrome 122.0.0.0,,,04-03-2024 17:53:03,04-03-2024 17:53:03,"0,497s",PASSED
"click(findTestObject(""Wallpapers/more""))",Chrome 122.0.0.0,,,04-03-2024 17:53:03,04-03-2024 17:53:04,"0,516s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,04-03-2024 17:53:04,04-03-2024 17:53:12,"7,700s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-23"")",Chrome 122.0.0.0,,,04-03-2024 17:53:12,04-03-2024 17:53:12,"0,842s",PASSED
