Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Scrolling ticker,Chrome 122.0.0.0,,,04-03-2024 17:17:50,04-03-2024 17:20:23,"2m - 32,965s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 122.0.0.0,,,04-03-2024 17:17:50,04-03-2024 17:18:02,"11,752s",PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,04-03-2024 17:17:50,04-03-2024 17:17:52,"1,303s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 122.0.0.0,,,04-03-2024 17:17:52,04-03-2024 17:17:52,"0,839s",PASSED
waitForPageLoad(3),Chrome 122.0.0.0,,,04-03-2024 17:17:52,04-03-2024 17:17:52,"0,095s",PASSED
maximizeWindow(),Chrome 122.0.0.0,,,04-03-2024 17:17:52,04-03-2024 17:17:53,"0,161s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 122.0.0.0,,,04-03-2024 17:17:53,04-03-2024 17:17:53,"0,786s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 122.0.0.0,,,04-03-2024 17:17:53,04-03-2024 17:17:54,"0,275s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 122.0.0.0,,,04-03-2024 17:17:54,04-03-2024 17:17:54,"0,290s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 122.0.0.0,,,04-03-2024 17:17:54,04-03-2024 17:17:55,"0,633s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 122.0.0.0,,,04-03-2024 17:17:55,04-03-2024 17:17:55,"0,345s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 122.0.0.0,,,04-03-2024 17:17:55,04-03-2024 17:17:55,"0,319s",PASSED
delay(4),Chrome 122.0.0.0,,,04-03-2024 17:17:55,04-03-2024 17:17:59,"4,027s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 122.0.0.0,,,04-03-2024 17:17:59,04-03-2024 17:18:00,"0,274s",PASSED
,,,,,,,
Test Cases/Ticker/Send Ticker (TC-7),Chrome 122.0.0.0,using Compose Alert Drop-down menu,,04-03-2024 17:18:02,04-03-2024 17:18:43,"41,682s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 122.0.0.0,,,04-03-2024 17:18:02,04-03-2024 17:18:02,"0,319s",PASSED
"click(findTestObject(""Dashboard Page/Scrolling tickers""))",Chrome 122.0.0.0,,,04-03-2024 17:18:02,04-03-2024 17:18:03,"0,584s",PASSED
"verifyElementText(findTestObject(""Create Scrolling ticker/Create Scrolling ticker header""), ""Create Scrolling Ticker"")",Chrome 122.0.0.0,,,04-03-2024 17:18:03,04-03-2024 17:18:04,"1,376s",PASSED
waitForPageLoad(1),Chrome 122.0.0.0,,,04-03-2024 17:18:04,04-03-2024 17:18:04,"0,013s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 122.0.0.0,,,04-03-2024 17:18:04,04-03-2024 17:18:04,"0,381s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,04-03-2024 17:18:04,04-03-2024 17:18:12,"7,726s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-7"")",Chrome 122.0.0.0,,,04-03-2024 17:18:12,04-03-2024 17:18:13,"0,884s",PASSED
"switchToFrame(findTestObject(""Create Pop-up Alert Page/Alert body iframe""), 2)",Chrome 122.0.0.0,,,04-03-2024 17:18:13,04-03-2024 17:18:13,"0,308s",PASSED
"setMaskedText(findTestObject(""Create Pop-up Alert Page/Alert body""),***********************************************)",Chrome 122.0.0.0,,,04-03-2024 17:18:13,04-03-2024 17:18:14,"0,749s",PASSED
switchToDefaultContent(),Chrome 122.0.0.0,,,04-03-2024 17:18:14,04-03-2024 17:18:14,"0,016s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Send button""))",Chrome 122.0.0.0,,,04-03-2024 17:18:14,04-03-2024 17:18:15,"0,543s",PASSED
waitForPageLoad(2),Chrome 122.0.0.0,,,04-03-2024 17:18:15,04-03-2024 17:18:15,"0,013s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-7"")",Chrome 122.0.0.0,,,04-03-2024 17:18:15,04-03-2024 17:18:16,"1,623s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-7"")",Chrome 122.0.0.0,,,04-03-2024 17:18:16,04-03-2024 17:18:17,"0,270s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Action menu check ticker""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,04-03-2024 17:18:17,04-03-2024 17:18:29,"12,544s",PASSED
"sendKeys(findTestObject(""Create Pop-up Alert Page/Alert Title field""), Keys.chord(CONTROL, ""a"", BACK_SPACE))",Chrome 122.0.0.0,,,04-03-2024 17:18:29,04-03-2024 17:18:30,"0,908s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""Duplicate ticker"")",Chrome 122.0.0.0,,,04-03-2024 17:18:30,04-03-2024 17:18:31,"0,809s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Send button""))",Chrome 122.0.0.0,,,04-03-2024 17:18:31,04-03-2024 17:18:31,"0,342s",PASSED
waitForPageLoad(5),Chrome 122.0.0.0,,,04-03-2024 17:18:31,04-03-2024 17:18:31,"0,027s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-7"")",Chrome 122.0.0.0,,,04-03-2024 17:18:31,04-03-2024 17:18:33,"1,489s",PASSED
waitForPageLoad(5),Chrome 122.0.0.0,,,04-03-2024 17:18:33,04-03-2024 17:18:33,"0,015s",PASSED
"waitForElementClickable(findTestObject(""Survey/3dots Actions""), 2)",Chrome 122.0.0.0,,,04-03-2024 17:18:33,04-03-2024 17:18:33,"0,320s",PASSED
"click(findTestObject(""Survey/3dots Actions""))",Chrome 122.0.0.0,,,04-03-2024 17:18:33,04-03-2024 17:18:34,"0,971s",PASSED
"waitForElementClickable(findTestObject(""Pop-up Alerts page/resend alert from actions menu""), 2)",Chrome 122.0.0.0,,,04-03-2024 17:18:34,04-03-2024 17:18:34,"0,503s",PASSED
"click(findTestObject(""Pop-up Alerts page/resend alert from actions menu""))",Chrome 122.0.0.0,,,04-03-2024 17:18:34,04-03-2024 17:18:35,"0,522s",PASSED
"click(findTestObject(""Pop-up Alerts page/Resend btn""))",Chrome 122.0.0.0,,,04-03-2024 17:18:35,04-03-2024 17:18:36,"0,537s",PASSED
"sendKeys(findTestObject(""Pop-up Alerts page/Search by title field""), Keys.chord(CONTROL, ""a"", BACK_SPACE))",Chrome 122.0.0.0,,,04-03-2024 17:18:36,04-03-2024 17:18:37,"0,988s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-7"")",Chrome 122.0.0.0,,,04-03-2024 17:18:37,04-03-2024 17:18:38,"1,495s",PASSED
"verifyElementClickable(findTestObject(""Pop-up Alerts page/Select all checkbox""))",Chrome 122.0.0.0,,,04-03-2024 17:18:38,04-03-2024 17:18:39,"1,279s",PASSED
"check(findTestObject(""Pop-up Alerts page/Select all checkbox""))",Chrome 122.0.0.0,,,04-03-2024 17:18:39,04-03-2024 17:18:40,"0,352s",PASSED
"verifyElementChecked(findTestObject(""Pop-up Alerts page/Select all checkbox""), 1)",Chrome 122.0.0.0,,,04-03-2024 17:18:40,04-03-2024 17:18:40,"0,490s",PASSED
"click(findTestObject(""Pop-up Alerts page/delete all""))",Chrome 122.0.0.0,,,04-03-2024 17:18:40,04-03-2024 17:18:41,"0,566s",PASSED
"click(findTestObject(""Pop-up Alerts page/Confirm deletion btn""))",Chrome 122.0.0.0,,,04-03-2024 17:18:41,04-03-2024 17:18:41,"0,567s",PASSED
,,,,,,,
Test Cases/Ticker/Draft ticker (TC-8),Chrome 122.0.0.0,,,04-03-2024 17:18:43,04-03-2024 17:19:08,"24,661s",PASSED
"click(findTestObject(""Pop-up Alerts page/New alert button""))",Chrome 122.0.0.0,,,04-03-2024 17:18:43,04-03-2024 17:18:44,"0,399s",PASSED
"verifyElementText(findTestObject(""Create Scrolling ticker/Create Scrolling ticker header""), ""Create Scrolling Ticker"")",Chrome 122.0.0.0,,,04-03-2024 17:18:44,04-03-2024 17:18:45,"0,820s",PASSED
waitForPageLoad(1),Chrome 122.0.0.0,,,04-03-2024 17:18:45,04-03-2024 17:18:45,"0,009s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 122.0.0.0,,,04-03-2024 17:18:45,04-03-2024 17:18:45,"0,346s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,04-03-2024 17:18:45,04-03-2024 17:18:53,"8,182s",PASSED
"verifyElementPresent(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Choosen users filtered""), 2)",Chrome 122.0.0.0,,,04-03-2024 17:18:53,04-03-2024 17:18:53,"0,002s",NOT_RUN
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-8"")",Chrome 122.0.0.0,,,04-03-2024 17:18:53,04-03-2024 17:18:54,"0,875s",PASSED
