Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Wallpapers/Send wallpaper button""))",Chrome 121.0.0.0,,,2024-02-27 16:29:06,2024-02-27 16:29:06,"0,345s",PASSED
waitForPageLoad(2),Chrome 121.0.0.0,,,2024-02-27 16:29:06,2024-02-27 16:29:06,"0,014s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-40"")",Chrome 121.0.0.0,,,2024-02-27 16:29:06,2024-02-27 16:29:08,"1,556s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-40"")",Chrome 121.0.0.0,,,2024-02-27 16:29:08,2024-02-27 16:29:08,"0,286s",PASSED
,,,,,,,
Test Cases/Screensaver/Send Screensaver with image from server (TC-41),Chrome 121.0.0.0,,,2024-02-27 16:29:10,2024-02-27 16:29:29,"18,296s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 121.0.0.0,,,2024-02-27 16:29:10,2024-02-27 16:29:11,"0,331s",PASSED
"click(findTestObject(""Dashboard Page/Screensavers""))",Chrome 121.0.0.0,,,2024-02-27 16:29:11,2024-02-27 16:29:11,"0,607s",PASSED
"verifyElementText(findTestObject(""Lockscreen/Create Lockscreen header""), ""Create Screensaver"")",Chrome 121.0.0.0,,,2024-02-27 16:29:11,2024-02-27 16:29:12,"0,502s",PASSED
"click(findTestObject(""Wallpapers/more""))",Chrome 121.0.0.0,,,2024-02-27 16:29:12,2024-02-27 16:29:12,"0,560s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-27 16:29:12,2024-02-27 16:29:21,"8,294s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-41"")",Chrome 121.0.0.0,,,2024-02-27 16:29:21,2024-02-27 16:29:22,"0,901s",PASSED
"verifyElementPresent(findTestObject(""Wallpapers/Upload wallpaper area""), 2)",Chrome 121.0.0.0,,,2024-02-27 16:29:22,2024-02-27 16:29:22,"0,279s",PASSED
"click(findTestObject(""Wallpapers/Select image from server button""))",Chrome 121.0.0.0,,,2024-02-27 16:29:22,2024-02-27 16:29:22,"0,348s",PASSED
"click(findTestObject(""Wallpapers/first image on a server""))",Chrome 121.0.0.0,,,2024-02-27 16:29:22,2024-02-27 16:29:23,"1,214s",PASSED
"verifyElementPresent(findTestObject(""Wallpapers/uploaded wallpaper file""), 1)",Chrome 121.0.0.0,,,2024-02-27 16:29:23,2024-02-27 16:29:24,"0,494s",PASSED
"click(findTestObject(""Wallpapers/Send wallpaper button""))",Chrome 121.0.0.0,,,2024-02-27 16:29:24,2024-02-27 16:29:24,"0,346s",PASSED
waitForPageLoad(2),Chrome 121.0.0.0,,,2024-02-27 16:29:24,2024-02-27 16:29:24,"0,013s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-41"")",Chrome 121.0.0.0,,,2024-02-27 16:29:24,2024-02-27 16:29:26,"2,011s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-41"")",Chrome 121.0.0.0,,,2024-02-27 16:29:26,2024-02-27 16:29:27,"0,300s",PASSED
,,,,,,,
Test Cases/Screensaver/Draft Screensaver (TC-42),Chrome 121.0.0.0,,,2024-02-27 16:29:29,2024-02-27 16:29:57,"28,467s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 121.0.0.0,,,2024-02-27 16:29:29,2024-02-27 16:29:29,"0,321s",PASSED
"click(findTestObject(""Dashboard Page/Screensavers""))",Chrome 121.0.0.0,,,2024-02-27 16:29:29,2024-02-27 16:29:30,"0,630s",PASSED
"verifyElementText(findTestObject(""Lockscreen/Create Lockscreen header""), ""Create Screensaver"")",Chrome 121.0.0.0,,,2024-02-27 16:29:30,2024-02-27 16:29:30,"0,504s",PASSED
"click(findTestObject(""Wallpapers/more""))",Chrome 121.0.0.0,,,2024-02-27 16:29:30,2024-02-27 16:29:31,"0,580s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-27 16:29:31,2024-02-27 16:29:39,"7,947s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-42"")",Chrome 121.0.0.0,,,2024-02-27 16:29:39,2024-02-27 16:29:39,"0,841s",PASSED
"verifyElementPresent(findTestObject(""Wallpapers/Upload wallpaper area""), 2)",Chrome 121.0.0.0,,,2024-02-27 16:29:39,2024-02-27 16:29:40,"0,283s",PASSED
"uploadFileWithDragAndDrop(findTestObject(""Wallpapers/Upload wallpaper area""), ""C:\Users\Home\git\Katalon\Imagesfortest\icecity.jpg"")",Chrome 121.0.0.0,,,2024-02-27 16:29:40,2024-02-27 16:29:40,"0,309s",PASSED
delay(5),Chrome 121.0.0.0,,,2024-02-27 16:29:40,2024-02-27 16:29:45,"5,007s",PASSED
"getAttribute(findTestObject(""Wallpapers/uploaded wallpaper file""), ""src"")",Chrome 121.0.0.0,,,2024-02-27 16:29:45,2024-02-27 16:29:45,"0,292s",PASSED
"click(findTestObject(""Wallpapers/Save wallpaper button""))",Chrome 121.0.0.0,,,2024-02-27 16:29:45,2024-02-27 16:29:46,"0,337s",PASSED
"click(findTestObject(""Pop-up Alerts page/Draft tab""))",Chrome 121.0.0.0,,,2024-02-27 16:29:46,2024-02-27 16:29:47,"1,332s",PASSED
waitForPageLoad(2),Chrome 121.0.0.0,,,2024-02-27 16:29:47,2024-02-27 16:29:47,"0,016s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-42"")",Chrome 121.0.0.0,,,2024-02-27 16:29:47,2024-02-27 16:29:48,"1,068s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-42"")",Chrome 121.0.0.0,,,2024-02-27 16:29:48,2024-02-27 16:29:48,"0,300s",PASSED
"click(findTestObject(""Survey/3dots Actions""))",Chrome 121.0.0.0,,,2024-02-27 16:29:48,2024-02-27 16:29:49,"1,035s",PASSED
"click(findTestObject(""Pop-up Alerts page/Preview Draft alert Actions""))",Chrome 121.0.0.0,,,2024-02-27 16:29:49,2024-02-27 16:29:50,"0,556s",PASSED
switchToWindowIndex(1),Chrome 121.0.0.0,,,2024-02-27 16:29:50,2024-02-27 16:29:50,"0,257s",PASSED
takeFullPageScreenshot([]),Chrome 121.0.0.0,,,2024-02-27 16:29:50,2024-02-27 16:29:51,"1,118s",PASSED
closeWindowIndex(1),Chrome 121.0.0.0,,,2024-02-27 16:29:51,2024-02-27 16:29:51,"0,067s",PASSED
switchToDefaultContent(),Chrome 121.0.0.0,,,2024-02-27 16:29:51,2024-02-27 16:29:51,"0,020s",PASSED
"click(findTestObject(""Survey/3dots Actions""))",Chrome 121.0.0.0,,,2024-02-27 16:29:51,2024-02-27 16:29:52,"0,757s",PASSED
"click(findTestObject(""Pop-up Alerts page/Edit Draft alert Actions""))",Chrome 121.0.0.0,,,2024-02-27 16:29:52,2024-02-27 16:29:53,"0,619s",PASSED
"verifyElementText(findTestObject(""Lockscreen/Create Lockscreen header""), ""Create Screensaver"")",Chrome 121.0.0.0,,,2024-02-27 16:29:53,2024-02-27 16:29:53,"0,617s",PASSED
"click(findTestObject(""Wallpapers/Save wallpaper button""))",Chrome 121.0.0.0,,,2024-02-27 16:29:53,2024-02-27 16:29:54,"0,329s",PASSED
"verifyElementPresent(findTestObject(""Pop-up Alerts page/Draft tab""), 2)",Chrome 121.0.0.0,,,2024-02-27 16:29:54,2024-02-27 16:29:55,"1,249s",PASSED
