Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
RSVP Alert,Chrome 123.0.0.0,,,22-04-2024 12:07:13,22-04-2024 12:11:35,"4m - 21,810s",FAILED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 123.0.0.0,,,22-04-2024 12:07:14,22-04-2024 12:07:25,"11,825s",PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,22-04-2024 12:07:14,22-04-2024 12:07:16,"1,594s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo"")",Chrome 123.0.0.0,,,22-04-2024 12:07:16,22-04-2024 12:07:17,"0,998s",PASSED
waitForPageLoad(3),Chrome 123.0.0.0,,,22-04-2024 12:07:17,22-04-2024 12:07:17,"0,103s",PASSED
maximizeWindow(),Chrome 123.0.0.0,,,22-04-2024 12:07:17,22-04-2024 12:07:17,"0,172s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 123.0.0.0,,,22-04-2024 12:07:17,22-04-2024 12:07:17,"0,601s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 123.0.0.0,,,22-04-2024 12:07:17,22-04-2024 12:07:18,"0,278s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.2 (stage/11)"")",Chrome 123.0.0.0,,,22-04-2024 12:07:18,22-04-2024 12:07:18,"0,004s",NOT_RUN
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 123.0.0.0,,,22-04-2024 12:07:18,22-04-2024 12:07:18,"0,645s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 123.0.0.0,,,22-04-2024 12:07:18,22-04-2024 12:07:19,"0,359s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 123.0.0.0,,,22-04-2024 12:07:19,22-04-2024 12:07:19,"0,341s",PASSED
delay(4),Chrome 123.0.0.0,,,22-04-2024 12:07:19,22-04-2024 12:07:23,"4,031s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 123.0.0.0,,,22-04-2024 12:07:23,22-04-2024 12:07:23,"0,285s",PASSED
,,,,,,,
Test Cases/RSVP/Send RSVP (TC-12),Chrome 123.0.0.0,,,22-04-2024 12:07:25,22-04-2024 12:08:53,"1m - 27,280s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 123.0.0.0,,,22-04-2024 12:07:26,22-04-2024 12:07:26,"0,348s",PASSED
"click(findTestObject(""Dashboard Page/RSVP""))",Chrome 123.0.0.0,,,22-04-2024 12:07:26,22-04-2024 12:07:27,"0,623s",PASSED
"verifyElementText(findTestObject(""Create RSVP/Create RSVP Alert Header""), ""Create RSVP Alert"")",Chrome 123.0.0.0,,,22-04-2024 12:07:27,22-04-2024 12:07:28,"1,448s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 123.0.0.0,,,22-04-2024 12:07:28,22-04-2024 12:07:28,"0,415s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,22-04-2024 12:07:28,22-04-2024 12:07:36,"7,740s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-12"")",Chrome 123.0.0.0,,,22-04-2024 12:07:36,22-04-2024 12:07:37,"0,863s",PASSED
"switchToFrame(findTestObject(""Create Pop-up Alert Page/Alert body iframe""), 2)",Chrome 123.0.0.0,,,22-04-2024 12:07:37,22-04-2024 12:07:37,"0,328s",PASSED
"setMaskedText(findTestObject(""Create Pop-up Alert Page/Alert body""),***************************************************)",Chrome 123.0.0.0,,,22-04-2024 12:07:37,22-04-2024 12:07:39,"1,255s",PASSED
switchToDefaultContent(),Chrome 123.0.0.0,,,22-04-2024 12:07:39,22-04-2024 12:07:39,"0,027s",PASSED
"setText(findTestObject(""Create RSVP/Question 1 title input""), ""What drink do You prefer?"")",Chrome 123.0.0.0,,,22-04-2024 12:07:39,22-04-2024 12:07:40,"1,247s",PASSED
"setText(findTestObject(""Create RSVP/Answer 1 input""), ""Tea"")",Chrome 123.0.0.0,,,22-04-2024 12:07:40,22-04-2024 12:07:41,"0,707s",PASSED
"setText(findTestObject(""Create RSVP/Answer 2 input""), ""Coffee"")",Chrome 123.0.0.0,,,22-04-2024 12:07:41,22-04-2024 12:07:41,"0,762s",PASSED
"check(findTestObject(""Create RSVP/Question 2 switch""))",Chrome 123.0.0.0,,,22-04-2024 12:07:41,22-04-2024 12:07:42,"0,390s",PASSED
"verifyElementChecked(findTestObject(""Create RSVP/Question 2 switch""), 1)",Chrome 123.0.0.0,,,22-04-2024 12:07:42,22-04-2024 12:07:42,"0,537s",PASSED
"setText(findTestObject(""Create RSVP/Question 2 title input""), ""Why?"")",Chrome 123.0.0.0,,,22-04-2024 12:07:42,22-04-2024 12:07:43,"0,938s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Send button""))",Chrome 123.0.0.0,,,22-04-2024 12:07:43,22-04-2024 12:07:44,"0,351s",PASSED
waitForPageLoad(2),Chrome 123.0.0.0,,,22-04-2024 12:07:44,22-04-2024 12:07:44,"0,015s",PASSED
