Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
RSVP Alert,Chrome 120.0.0.0,,,2024-01-29 09:33:47,2024-01-29 09:34:27,"39,693s",PASSED
,,,,,,,
Test Cases/RSVP/Send RSVP (TC-12),Chrome 120.0.0.0,,,2024-01-29 09:33:48,2024-01-29 09:34:13,"24,990s",PASSED
"callTestCase(findTestCase(""Login Test Cases/Login with Valid Credentials""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,2024-01-29 09:33:48,2024-01-29 09:33:58,"9,687s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 120.0.0.0,,,2024-01-29 09:33:58,2024-01-29 09:33:58,"0,290s",PASSED
"click(findTestObject(""Dashboard Page/RSVP""))",Chrome 120.0.0.0,,,2024-01-29 09:33:58,2024-01-29 09:33:58,"0,540s",PASSED
"verifyElementText(findTestObject(""Create RSVP/Create RSVP Alert Header""), ""Create RSVP Alert"")",Chrome 120.0.0.0,,,2024-01-29 09:33:58,2024-01-29 09:34:00,"1,886s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 120.0.0.0,,,2024-01-29 09:34:00,2024-01-29 09:34:01,"0,358s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""))",Chrome 120.0.0.0,,,2024-01-29 09:34:01,2024-01-29 09:34:01,"0,428s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""), ""LAPTOP-E6BU4LL9"")",Chrome 120.0.0.0,,,2024-01-29 09:34:01,2024-01-29 09:34:02,"1,261s",PASSED
"verifyElementText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/All user list-filtered""), ""LAPTOP-E6BU4LL9 "")",Chrome 120.0.0.0,,,2024-01-29 09:34:02,2024-01-29 09:34:04,"1,435s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/filtered user selection""))",Chrome 120.0.0.0,,,2024-01-29 09:34:04,2024-01-29 09:34:04,"0,319s",PASSED
"verifyElementPresent(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Choosen users filtered""), 2)",Chrome 120.0.0.0,,,2024-01-29 09:34:04,2024-01-29 09:34:05,"0,467s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Done button""))",Chrome 120.0.0.0,,,2024-01-29 09:34:05,2024-01-29 09:34:05,"0,296s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-12"")",Chrome 120.0.0.0,,,2024-01-29 09:34:05,2024-01-29 09:34:06,"0,819s",PASSED
"switchToFrame(findTestObject(""Create Pop-up Alert Page/Alert body iframe""), 2)",Chrome 120.0.0.0,,,2024-01-29 09:34:06,2024-01-29 09:34:06,"0,318s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert body""), ""Hello! This is automated RSVP alert from Katalon"")",Chrome 120.0.0.0,,,2024-01-29 09:34:06,2024-01-29 09:34:07,"0,582s",PASSED
switchToDefaultContent(),Chrome 120.0.0.0,,,2024-01-29 09:34:07,2024-01-29 09:34:07,"0,019s",PASSED
"setText(findTestObject(""Create RSVP/Question 1 title input""), ""What drink do You prefer?"")",Chrome 120.0.0.0,,,2024-01-29 09:34:07,2024-01-29 09:34:08,"0,958s",PASSED
"setText(findTestObject(""Create RSVP/Answer 1 input""), ""Tea"")",Chrome 120.0.0.0,,,2024-01-29 09:34:08,2024-01-29 09:34:08,"0,571s",PASSED
"setText(findTestObject(""Create RSVP/Answer 2 input""), ""Coffee"")",Chrome 120.0.0.0,,,2024-01-29 09:34:08,2024-01-29 09:34:09,"0,585s",PASSED
"check(findTestObject(""Create RSVP/Question 2 switch""))",Chrome 120.0.0.0,,,2024-01-29 09:34:09,2024-01-29 09:34:09,"0,323s",PASSED
"verifyElementChecked(findTestObject(""Create RSVP/Question 2 switch""), 1)",Chrome 120.0.0.0,,,2024-01-29 09:34:09,2024-01-29 09:34:10,"0,479s",PASSED
"setText(findTestObject(""Create RSVP/Question 2 title input""), ""Why?"")",Chrome 120.0.0.0,,,2024-01-29 09:34:10,2024-01-29 09:34:10,"0,923s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Send button""))",Chrome 120.0.0.0,,,2024-01-29 09:34:10,2024-01-29 09:34:11,"0,308s",PASSED
waitForPageLoad(2),Chrome 120.0.0.0,,,2024-01-29 09:34:11,2024-01-29 09:34:11,"0,013s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-12"")",Chrome 120.0.0.0,,,2024-01-29 09:34:11,2024-01-29 09:34:12,"1,542s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-12"")",Chrome 120.0.0.0,,,2024-01-29 09:34:12,2024-01-29 09:34:13,"0,269s",PASSED
,,,,,,,
Test Cases/RSVP/RSVP template creation (TC-13),Chrome 120.0.0.0,,,2024-01-29 09:34:13,2024-01-29 09:34:27,"14,564s",PASSED
"click(findTestObject(""Dashboard Page/Left-hand menu_RSVP""))",Chrome 120.0.0.0,,,2024-01-29 09:34:13,2024-01-29 09:34:14,"1,110s",PASSED
"click(findTestObject(""Create RSVP/RSVP templates tab""))",Chrome 120.0.0.0,,,2024-01-29 09:34:14,2024-01-29 09:34:14,"0,318s",PASSED
"click(findTestObject(""Create RSVP/New Template RSVP""))",Chrome 120.0.0.0,,,2024-01-29 09:34:14,2024-01-29 09:34:15,"0,801s",PASSED
"setText(findTestObject(""Create RSVP/RSVP template title""), ""TC-13"")",Chrome 120.0.0.0,,,2024-01-29 09:34:15,2024-01-29 09:34:17,"1,885s",PASSED
"switchToFrame(findTestObject(""Create Pop-up Alert Page/Alert body iframe""), 1)",Chrome 120.0.0.0,,,2024-01-29 09:34:17,2024-01-29 09:34:17,"0,287s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert body""), ""Hello! This is automated RSVP template from Katalon"")",Chrome 120.0.0.0,,,2024-01-29 09:34:17,2024-01-29 09:34:17,"0,405s",PASSED
switchToDefaultContent(),Chrome 120.0.0.0,,,2024-01-29 09:34:17,2024-01-29 09:34:17,"0,011s",PASSED
"setText(findTestObject(""Create RSVP/Question 1 title input""), ""What is your favorite movie?"")",Chrome 120.0.0.0,,,2024-01-29 09:34:17,2024-01-29 09:34:18,"0,924s",PASSED
"setText(findTestObject(""Create RSVP/Answer 1 input""), ""Harry Potter"")",Chrome 120.0.0.0,,,2024-01-29 09:34:18,2024-01-29 09:34:19,"0,717s",PASSED
"setText(findTestObject(""Create RSVP/Answer 2 input""), ""Kill Bill"")",Chrome 120.0.0.0,,,2024-01-29 09:34:19,2024-01-29 09:34:20,"1,038s",PASSED
"check(findTestObject(""Create RSVP/Question 2 switch""))",Chrome 120.0.0.0,,,2024-01-29 09:34:20,2024-01-29 09:34:21,"0,746s",PASSED
"verifyElementChecked(findTestObject(""Create RSVP/Question 2 switch""), 1)",Chrome 120.0.0.0,,,2024-01-29 09:34:21,2024-01-29 09:34:21,"0,482s",PASSED
"setText(findTestObject(""Create RSVP/Question 2 title input""), ""Why?"")",Chrome 120.0.0.0,,,2024-01-29 09:34:21,2024-01-29 09:34:22,"0,883s",PASSED
"click(findTestObject(""Create RSVP/RSVP template Save button""))",Chrome 120.0.0.0,,,2024-01-29 09:34:22,2024-01-29 09:34:23,"0,280s",PASSED
"click(findTestObject(""Create RSVP/RSVP templates tab""))",Chrome 120.0.0.0,,,2024-01-29 09:34:23,2024-01-29 09:34:24,"1,300s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-13"")",Chrome 120.0.0.0,,,2024-01-29 09:34:24,2024-01-29 09:34:25,"1,028s",PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-29 09:34:25,2024-01-29 09:34:27,"2,017s",PASSED
"verifyElementText(findTestObject(""Create RSVP/Filtered RSVP template""), ""TC-13"")",Chrome 120.0.0.0,,,2024-01-29 09:34:27,2024-01-29 09:34:27,"0,277s",PASSED
