Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
RSVP Alert,Chrome 120.0.0.0,,,2024-01-29 15:42:00,2024-01-29 15:45:44,"3m - 44,206s",FAILED
,,,,,,,
Test Cases/RSVP/Send RSVP (TC-12),Chrome 120.0.0.0,,,2024-01-29 15:42:00,2024-01-29 15:42:29,"28,264s",PASSED
"callTestCase(findTestCase(""Login Test Cases/Login with Valid Credentials""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,2024-01-29 15:42:01,2024-01-29 15:42:10,"9,736s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 120.0.0.0,,,2024-01-29 15:42:10,2024-01-29 15:42:11,"0,309s",PASSED
"click(findTestObject(""Dashboard Page/RSVP""))",Chrome 120.0.0.0,,,2024-01-29 15:42:11,2024-01-29 15:42:11,"0,535s",PASSED
"verifyElementText(findTestObject(""Create RSVP/Create RSVP Alert Header""), ""Create RSVP Alert"")",Chrome 120.0.0.0,,,2024-01-29 15:42:11,2024-01-29 15:42:14,"2,274s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 120.0.0.0,,,2024-01-29 15:42:14,2024-01-29 15:42:14,"0,368s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""))",Chrome 120.0.0.0,,,2024-01-29 15:42:14,2024-01-29 15:42:14,"0,438s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""), ""LAPTOP-E6BU4LL9"")",Chrome 120.0.0.0,,,2024-01-29 15:42:14,2024-01-29 15:42:16,"1,272s",PASSED
"verifyElementText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/All user list-filtered""), ""LAPTOP-E6BU4LL9 "")",Chrome 120.0.0.0,,,2024-01-29 15:42:16,2024-01-29 15:42:17,"1,418s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/filtered user selection""))",Chrome 120.0.0.0,,,2024-01-29 15:42:17,2024-01-29 15:42:17,"0,331s",PASSED
"verifyElementPresent(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Choosen users filtered""), 2)",Chrome 120.0.0.0,,,2024-01-29 15:42:17,2024-01-29 15:42:18,"0,489s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Done button""))",Chrome 120.0.0.0,,,2024-01-29 15:42:18,2024-01-29 15:42:18,"0,334s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-12"")",Chrome 120.0.0.0,,,2024-01-29 15:42:18,2024-01-29 15:42:19,"0,858s",PASSED
"switchToFrame(findTestObject(""Create Pop-up Alert Page/Alert body iframe""), 2)",Chrome 120.0.0.0,,,2024-01-29 15:42:19,2024-01-29 15:42:19,"0,304s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert body""), ""Hello! This is automated RSVP alert from Katalon"")",Chrome 120.0.0.0,,,2024-01-29 15:42:19,2024-01-29 15:42:20,"0,623s",PASSED
switchToDefaultContent(),Chrome 120.0.0.0,,,2024-01-29 15:42:20,2024-01-29 15:42:20,"0,019s",PASSED
"setText(findTestObject(""Create RSVP/Question 1 title input""), ""What drink do You prefer?"")",Chrome 120.0.0.0,,,2024-01-29 15:42:20,2024-01-29 15:42:21,"1,029s",PASSED
"setText(findTestObject(""Create RSVP/Answer 1 input""), ""Tea"")",Chrome 120.0.0.0,,,2024-01-29 15:42:21,2024-01-29 15:42:22,"0,607s",PASSED
"setText(findTestObject(""Create RSVP/Answer 2 input""), ""Coffee"")",Chrome 120.0.0.0,,,2024-01-29 15:42:22,2024-01-29 15:42:22,"0,645s",PASSED
"check(findTestObject(""Create RSVP/Question 2 switch""))",Chrome 120.0.0.0,,,2024-01-29 15:42:22,2024-01-29 15:42:23,"0,318s",PASSED
"verifyElementChecked(findTestObject(""Create RSVP/Question 2 switch""), 1)",Chrome 120.0.0.0,,,2024-01-29 15:42:23,2024-01-29 15:42:23,"0,496s",PASSED
"setText(findTestObject(""Create RSVP/Question 2 title input""), ""Why?"")",Chrome 120.0.0.0,,,2024-01-29 15:42:23,2024-01-29 15:42:24,"0,824s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Send button""))",Chrome 120.0.0.0,,,2024-01-29 15:42:24,2024-01-29 15:42:24,"0,322s",PASSED
waitForPageLoad(2),Chrome 120.0.0.0,,,2024-01-29 15:42:24,2024-01-29 15:42:24,"0,012s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-12"")",Chrome 120.0.0.0,,,2024-01-29 15:42:24,2024-01-29 15:42:26,"2,011s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-12"")",Chrome 120.0.0.0,,,2024-01-29 15:42:26,2024-01-29 15:42:27,"0,272s",PASSED
,,,,,,,
Test Cases/RSVP/RSVP template creation (TC-13),Chrome 120.0.0.0,,,2024-01-29 15:42:29,2024-01-29 15:42:45,"16,270s",PASSED
"click(findTestObject(""Dashboard Page/Left-hand menu_RSVP""))",Chrome 120.0.0.0,,,2024-01-29 15:42:29,2024-01-29 15:42:29,"0,304s",PASSED
"click(findTestObject(""Create RSVP/RSVP templates tab""))",Chrome 120.0.0.0,,,2024-01-29 15:42:29,2024-01-29 15:42:29,"0,344s",PASSED
"click(findTestObject(""Create RSVP/New Template RSVP""))",Chrome 120.0.0.0,,,2024-01-29 15:42:29,2024-01-29 15:42:31,"1,231s",PASSED
"setText(findTestObject(""Create RSVP/RSVP template title""), ""TC-13"")",Chrome 120.0.0.0,,,2024-01-29 15:42:31,2024-01-29 15:42:33,"2,205s",PASSED
"switchToFrame(findTestObject(""Create Pop-up Alert Page/Alert body iframe""), 1)",Chrome 120.0.0.0,,,2024-01-29 15:42:33,2024-01-29 15:42:33,"0,495s",PASSED
