Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
RSVP Alert,Chrome 120.0.0.0,,,2024-01-29 09:50:24,2024-01-29 09:51:03,"38,143s",PASSED
,,,,,,,
Test Cases/RSVP/Send RSVP (TC-12),Chrome 120.0.0.0,,,2024-01-29 09:50:25,2024-01-29 09:50:48,"23,718s",PASSED
"callTestCase(findTestCase(""Login Test Cases/Login with Valid Credentials""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,2024-01-29 09:50:25,2024-01-29 09:50:34,"9,194s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 120.0.0.0,,,2024-01-29 09:50:34,2024-01-29 09:50:34,"0,286s",PASSED
"click(findTestObject(""Dashboard Page/RSVP""))",Chrome 120.0.0.0,,,2024-01-29 09:50:34,2024-01-29 09:50:35,"0,528s",PASSED
"verifyElementText(findTestObject(""Create RSVP/Create RSVP Alert Header""), ""Create RSVP Alert"")",Chrome 120.0.0.0,,,2024-01-29 09:50:35,2024-01-29 09:50:36,"1,357s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 120.0.0.0,,,2024-01-29 09:50:36,2024-01-29 09:50:37,"0,352s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""))",Chrome 120.0.0.0,,,2024-01-29 09:50:37,2024-01-29 09:50:37,"0,529s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Filter field""), ""LAPTOP-E6BU4LL9"")",Chrome 120.0.0.0,,,2024-01-29 09:50:37,2024-01-29 09:50:38,"1,154s",PASSED
"verifyElementText(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/All user list-filtered""), ""LAPTOP-E6BU4LL9 "")",Chrome 120.0.0.0,,,2024-01-29 09:50:38,2024-01-29 09:50:40,"1,417s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/filtered user selection""))",Chrome 120.0.0.0,,,2024-01-29 09:50:40,2024-01-29 09:50:40,"0,299s",PASSED
"verifyElementPresent(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Choosen users filtered""), 2)",Chrome 120.0.0.0,,,2024-01-29 09:50:40,2024-01-29 09:50:40,"0,481s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Choose recipients modal window/Done button""))",Chrome 120.0.0.0,,,2024-01-29 09:50:40,2024-01-29 09:50:41,"0,302s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-12"")",Chrome 120.0.0.0,,,2024-01-29 09:50:41,2024-01-29 09:50:42,"0,821s",PASSED
"switchToFrame(findTestObject(""Create Pop-up Alert Page/Alert body iframe""), 2)",Chrome 120.0.0.0,,,2024-01-29 09:50:42,2024-01-29 09:50:42,"0,289s",PASSED
