Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
RSVP Alert,Chrome 121.0.0.0,,,2024-02-21 13:51:10,2024-02-21 13:53:27,"2m - 17,223s",PASSED
,,,,,,,
Test Cases/Login Test Cases/Login with Valid Credentials,Chrome 121.0.0.0,,,2024-02-21 13:51:10,2024-02-21 13:51:24,"13,658s",PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,2024-02-21 13:51:11,2024-02-21 13:51:13,"2,257s",PASSED
"navigateToUrl(""https://dadebug.commclouds.com/Demo/admin/auth"")",Chrome 121.0.0.0,,,2024-02-21 13:51:13,2024-02-21 13:51:14,"1,112s",PASSED
waitForPageLoad(3),Chrome 121.0.0.0,,,2024-02-21 13:51:14,2024-02-21 13:51:15,"0,150s",PASSED
maximizeWindow(),Chrome 121.0.0.0,,,2024-02-21 13:51:15,2024-02-21 13:51:15,"0,175s",PASSED
"verifyElementPresent(findTestObject(""Login Page/DAlogo""), 2)",Chrome 121.0.0.0,,,2024-02-21 13:51:15,2024-02-21 13:51:16,"0,867s",PASSED
"verifyElementPresent(findTestObject(""Login Page/Version number""), 2)",Chrome 121.0.0.0,,,2024-02-21 13:51:16,2024-02-21 13:51:16,"0,291s",PASSED
"verifyElementText(findTestObject(""Login Page/Version number""), ""Version: 11.4.0.1 (stage/11)"")",Chrome 121.0.0.0,,,2024-02-21 13:51:16,2024-02-21 13:51:16,"0,328s",PASSED
"setText(findTestObject(""Object Repository/Login Page/Login input field""), ""Zoya"")",Chrome 121.0.0.0,,,2024-02-21 13:51:16,2024-02-21 13:51:17,"0,691s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Login Page/Password input field""), ""tzH6RvlfSTg="")",Chrome 121.0.0.0,,,2024-02-21 13:51:17,2024-02-21 13:51:17,"0,420s",PASSED
"click(findTestObject(""Object Repository/Login Page/button_Log in""))",Chrome 121.0.0.0,,,2024-02-21 13:51:17,2024-02-21 13:51:18,"0,380s",PASSED
delay(4),Chrome 121.0.0.0,,,2024-02-21 13:51:18,2024-02-21 13:51:22,"4,038s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Login Page/h1_Dashboard""), 4)",Chrome 121.0.0.0,,,2024-02-21 13:51:22,2024-02-21 13:51:22,"0,300s",PASSED
,,,,,,,
Test Cases/RSVP/Send RSVP (TC-12),Chrome 121.0.0.0,,,2024-02-21 13:51:24,2024-02-21 13:52:57,"1m - 33,281s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 121.0.0.0,,,2024-02-21 13:51:24,2024-02-21 13:51:25,"0,383s",PASSED
"click(findTestObject(""Dashboard Page/RSVP""))",Chrome 121.0.0.0,,,2024-02-21 13:51:25,2024-02-21 13:51:25,"0,523s",PASSED
"verifyElementText(findTestObject(""Create RSVP/Create RSVP Alert Header""), ""Create RSVP Alert"")",Chrome 121.0.0.0,,,2024-02-21 13:51:25,2024-02-21 13:51:28,"2,916s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 121.0.0.0,,,2024-02-21 13:51:28,2024-02-21 13:51:29,"0,448s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-21 13:51:29,2024-02-21 13:51:37,"8,240s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-12"")",Chrome 121.0.0.0,,,2024-02-21 13:51:37,2024-02-21 13:51:38,"0,885s",PASSED
"switchToFrame(findTestObject(""Create Pop-up Alert Page/Alert body iframe""), 2)",Chrome 121.0.0.0,,,2024-02-21 13:51:38,2024-02-21 13:51:38,"0,337s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert body""), ""Hello! This is automated RSVP alert from Katalon"")",Chrome 121.0.0.0,,,2024-02-21 13:51:38,2024-02-21 13:51:39,"1,367s",PASSED
switchToDefaultContent(),Chrome 121.0.0.0,,,2024-02-21 13:51:39,2024-02-21 13:51:40,"0,028s",PASSED
