Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Create Pop-up Alert Page/Send button""))",Chrome 123.0.0.0,,,22-04-2024 11:28:29,22-04-2024 11:28:29,"0,404s",PASSED
,,,,,,,
Test Cases/Ticker/Send ticker with template (TC-10),Chrome 123.0.0.0,,,22-04-2024 11:28:31,22-04-2024 11:28:49,"17,998s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 123.0.0.0,,,22-04-2024 11:28:31,22-04-2024 11:28:32,"0,330s",PASSED
"click(findTestObject(""Dashboard Page/Scrolling tickers""))",Chrome 123.0.0.0,,,22-04-2024 11:28:32,22-04-2024 11:28:32,"0,673s",PASSED
"verifyElementText(findTestObject(""Create Scrolling ticker/Create Scrolling ticker header""), ""Create Scrolling Ticker"")",Chrome 123.0.0.0,,,22-04-2024 11:28:32,22-04-2024 11:28:33,"0,938s",PASSED
waitForPageLoad(1),Chrome 123.0.0.0,,,22-04-2024 11:28:33,22-04-2024 11:28:33,"0,017s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 123.0.0.0,,,22-04-2024 11:28:33,22-04-2024 11:28:34,"0,400s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,22-04-2024 11:28:34,22-04-2024 11:28:42,"8,107s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Template selection button""))",Chrome 123.0.0.0,,,22-04-2024 11:28:42,22-04-2024 11:28:42,"0,548s",PASSED
"click(findTestObject(""Create Scrolling ticker/Ticker Template with given name""))",Chrome 123.0.0.0,,,22-04-2024 11:28:42,22-04-2024 11:28:43,"0,599s",PASSED
"sendKeys(findTestObject(""Create Pop-up Alert Page/Alert Title field""), Keys.chord(CONTROL, ""a"", BACK_SPACE))",Chrome 123.0.0.0,,,22-04-2024 11:28:43,22-04-2024 11:28:44,"0,916s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-10"")",Chrome 123.0.0.0,,,22-04-2024 11:28:44,22-04-2024 11:28:45,"0,725s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Send button""))",Chrome 123.0.0.0,,,22-04-2024 11:28:45,22-04-2024 11:28:45,"0,351s",PASSED
waitForPageLoad(2),Chrome 123.0.0.0,,,22-04-2024 11:28:45,22-04-2024 11:28:45,"0,013s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-10"")",Chrome 123.0.0.0,,,22-04-2024 11:28:45,22-04-2024 11:28:47,"2,000s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-10"")",Chrome 123.0.0.0,,,22-04-2024 11:28:47,22-04-2024 11:28:47,"0,293s",PASSED
,,,,,,,
Test Cases/Ticker/Ticker Preview (TC-11),Chrome 123.0.0.0,checking ticker preview with choosen settings,,22-04-2024 11:29:39,22-04-2024 11:30:28,"49,414s",FAILED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 123.0.0.0,,,22-04-2024 11:29:39,22-04-2024 11:29:39,"0,340s",PASSED
"click(findTestObject(""Dashboard Page/Scrolling tickers""))",Chrome 123.0.0.0,,,22-04-2024 11:29:39,22-04-2024 11:29:40,"0,610s",PASSED
refresh(),Chrome 123.0.0.0,,,22-04-2024 11:29:40,22-04-2024 11:29:40,"0,086s",PASSED
"verifyElementText(findTestObject(""Create Scrolling ticker/Create Scrolling ticker header""), ""Create Scrolling Ticker"")",Chrome 123.0.0.0,,,22-04-2024 11:29:40,22-04-2024 11:29:41,"1,486s",PASSED
waitForPageLoad(1),Chrome 123.0.0.0,,,22-04-2024 11:29:41,22-04-2024 11:29:41,"0,014s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/More button""))",Chrome 123.0.0.0,,,22-04-2024 11:29:41,22-04-2024 11:29:42,"0,482s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,22-04-2024 11:29:42,22-04-2024 11:29:50,"7,956s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-11"")",Chrome 123.0.0.0,,,22-04-2024 11:29:50,22-04-2024 11:29:51,"0,958s",PASSED
"switchToFrame(findTestObject(""Create Pop-up Alert Page/Alert body iframe""), 2)",Chrome 123.0.0.0,,,22-04-2024 11:29:51,22-04-2024 11:29:51,"0,306s",PASSED
"setMaskedText(findTestObject(""Create Pop-up Alert Page/Alert body""),************************************************************)",Chrome 123.0.0.0,,,22-04-2024 11:29:51,22-04-2024 11:29:53,"1,660s",PASSED
switchToDefaultContent(),Chrome 123.0.0.0,,,22-04-2024 11:29:53,22-04-2024 11:29:53,"0,013s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/Alerts settings right-hand menu/Skin choice button""))",Chrome 123.0.0.0,,,22-04-2024 11:29:53,22-04-2024 11:30:26,"33,410s",FAILED
Video,Chrome 123.0.0.0,,,22-04-2024 11:30:28,22-04-2024 11:30:28,"0,001s",PASSED
